od,path,edge,delta,origin,destination
30,2,2,0,4,7
30,2,3,0,4,7
30,2,4,0,4,7
30,2,5,0,4,7
30,2,6,0,4,7
30,2,7,0,4,7
30,2,8,0,4,7
30,3,1,0,4,7
30,3,2,0,4,7
30,3,3,0,4,7
30,3,4,0,4,7
30,3,5,0,4,7
30,3,6,0,4,7
30,3,7,0,4,7
30,3,8,0,4,7
30,4,1,0,4,7
30,4,2,0,4,7
30,4,3,0,4,7
30,4,4,0,4,7
30,4,5,0,4,7
30,4,6,0,4,7
30,4,7,0,4,7
30,4,8,0,4,7
30,5,1,0,4,7
30,5,2,0,4,7
30,5,3,0,4,7
30,5,4,0,4,7
30,5,5,0,4,7
30,5,6,0,4,7
30,5,7,0,4,7
30,5,8,0,4,7
30,6,1,0,4,7
30,6,2,0,4,7
30,6,3,0,4,7
30,6,4,0,4,7
30,6,5,0,4,7
30,6,6,0,4,7
30,6,7,0,4,7
30,6,8,0,4,7
30,7,1,0,4,7
30,7,2,0,4,7
30,7,3,0,4,7
30,7,4,0,4,7
30,7,5,0,4,7
30,7,6,0,4,7
30,7,7,0,4,7
30,7,8,0,4,7
30,8,1,0,4,7
30,8,2,0,4,7
30,8,3,0,4,7
30,8,4,0,4,7
30,8,5,0,4,7
30,8,6,0,4,7
30,8,7,0,4,7
30,8,8,0,4,7
30,9,1,0,4,7
30,9,2,0,4,7
30,9,3,0,4,7
30,9,4,0,4,7
30,9,5,0,4,7
30,9,6,0,4,7
30,9,7,0,4,7
30,9,8,0,4,7
30,10,1,0,4,7
30,10,2,0,4,7
30,10,3,0,4,7
30,10,4,0,4,7
30,10,5,0,4,7
30,10,6,0,4,7
30,10,7,0,4,7
30,10,8,0,4,7
31,1,1,0,4,8
31,1,2,0,4,8
31,1,3,0,4,8
31,1,4,1,4,8
31,1,5,0,4,8
31,1,6,1,4,8
31,1,7,1,4,8
31,1,8,0,4,8
31,2,1,0,4,8
31,2,2,0,4,8
31,2,3,0,4,8
31,2,4,0,4,8
31,2,5,0,4,8
31,2,6,0,4,8
31,2,7,0,4,8
31,2,8,0,4,8
31,3,1,0,4,8
31,3,2,0,4,8
31,3,3,0,4,8
31,3,4,0,4,8
31,3,5,0,4,8
31,3,6,0,4,8
31,3,7,0,4,8
31,3,8,0,4,8
31,4,1,0,4,8
31,4,2,0,4,8
31,4,3,0,4,8
31,4,4,0,4,8
31,4,5,0,4,8
31,4,6,0,4,8
31,4,7,0,4,8
31,4,8,0,4,8
31,5,1,0,4,8
31,5,2,0,4,8
31,5,3,0,4,8
31,5,4,0,4,8
31,5,5,0,4,8
31,5,6,0,4,8
31,5,7,0,4,8
31,5,8,0,4,8
31,6,1,0,4,8
31,6,2,0,4,8
31,6,3,0,4,8
31,6,4,0,4,8
31,6,5,0,4,8
31,6,6,0,4,8
31,6,7,0,4,8
31,6,8,0,4,8
31,7,1,0,4,8
31,7,2,0,4,8
31,7,3,0,4,8
31,7,4,0,4,8
31,7,5,0,4,8
31,7,6,0,4,8
31,7,7,0,4,8
31,7,8,0,4,8
31,8,1,0,4,8
31,8,2,0,4,8
31,8,3,0,4,8
31,8,4,0,4,8
31,8,5,0,4,8
31,8,6,0,4,8
31,8,7,0,4,8
31,8,8,0,4,8
31,9,1,0,4,8
31,9,2,0,4,8
31,9,3,0,4,8
31,9,4,0,4,8
31,9,5,0,4,8
31,9,6,0,4,8
31,9,7,0,4,8
31,9,8,0,4,8
31,10,1,0,4,8
31,10,2,0,4,8
31,10,3,0,4,8
31,10,4,0,4,8
31,10,5,0,4,8
31,10,6,0,4,8
31,10,7,0,4,8
31,10,8,0,4,8
32,1,1,0,4,9
32,1,2,0,4,9
32,1,3,0,4,9
32,1,4,1,4,9
32,1,5,0,4,9
32,1,6,1,4,9
32,1,7,0,4,9
32,1,8,1,4,9
32,2,1,0,4,9
32,2,2,0,4,9
32,2,3,0,4,9
32,2,4,0,4,9
32,2,5,0,4,9
32,2,6,0,4,9
32,2,7,0,4,9
32,2,8,0,4,9
32,3,1,0,4,9
32,3,2,0,4,9
32,3,3,0,4,9
32,3,4,0,4,9
32,3,5,0,4,9
32,3,6,0,4,9
32,3,7,0,4,9
32,3,8,0,4,9
32,4,1,0,4,9
32,4,2,0,4,9
32,4,3,0,4,9
32,4,4,0,4,9
32,4,5,0,4,9
32,4,6,0,4,9
32,4,7,0,4,9
32,4,8,0,4,9
32,5,1,0,4,9
32,5,2,0,4,9
32,5,3,0,4,9
32,5,4,0,4,9
32,5,5,0,4,9
32,5,6,0,4,9
32,5,7,0,4,9
32,5,8,0,4,9
32,6,1,0,4,9
32,6,2,0,4,9
32,6,3,0,4,9
32,6,4,0,4,9
32,6,5,0,4,9
32,6,6,0,4,9
32,6,7,0,4,9
32,6,8,0,4,9
32,7,1,0,4,9
32,7,2,0,4,9
32,7,3,0,4,9
32,7,4,0,4,9
32,7,5,0,4,9
32,7,6,0,4,9
32,7,7,0,4,9
32,7,8,0,4,9
32,8,1,0,4,9
32,8,2,0,4,9
32,8,3,0,4,9
32,8,4,0,4,9
32,8,5,0,4,9
32,8,6,0,4,9
32,8,7,0,4,9
32,8,8,0,4,9
32,9,1,0,4,9
32,9,2,0,4,9
32,9,3,0,4,9
32,9,4,0,4,9
32,9,5,0,4,9
32,9,6,0,4,9
32,9,7,0,4,9
32,9,8,0,4,9
32,10,1,0,4,9
32,10,2,0,4,9
32,10,3,0,4,9
32,10,4,0,4,9
32,10,5,0,4,9
32,10,6,0,4,9
32,10,7,0,4,9
32,10,8,0,4,9
33,1,1,1,5,1
33,1,2,0,5,1
33,1,3,1,5,1
33,1,4,0,5,1
33,1,5,0,5,1
33,1,6,0,5,1
33,1,7,0,5,1
33,1,8,0,5,1
33,2,1,0,5,1
33,2,2,0,5,1
33,2,3,0,5,1
33,2,4,0,5,1
33,2,5,0,5,1
33,2,6,0,5,1
33,2,7,0,5,1
33,2,8,0,5,1
33,3,1,0,5,1
33,3,2,0,5,1
33,3,3,0,5,1
33,3,4,0,5,1
33,3,5,0,5,1
33,3,6,0,5,1
33,3,7,0,5,1
33,3,8,0,5,1
33,4,1,0,5,1
33,4,2,0,5,1
33,4,3,0,5,1
33,4,4,0,5,1
33,4,5,0,5,1
33,4,6,0,5,1
33,4,7,0,5,1
33,4,8,0,5,1
33,5,1,0,5,1
33,5,2,0,5,1
33,5,3,0,5,1
33,5,4,0,5,1
33,5,5,0,5,1
33,5,6,0,5,1
33,5,7,0,5,1
33,5,8,0,5,1
33,6,1,0,5,1
33,6,2,0,5,1
33,6,3,0,5,1
33,6,4,0,5,1
33,6,5,0,5,1
33,6,6,0,5,1
33,6,7,0,5,1
33,6,8,0,5,1
33,7,1,0,5,1
33,7,2,0,5,1
33,7,3,0,5,1
33,7,4,0,5,1
33,7,5,0,5,1
33,7,6,0,5,1
33,7,7,0,5,1
33,7,8,0,5,1
33,8,1,0,5,1
33,8,2,0,5,1
33,8,3,0,5,1
33,8,4,0,5,1
33,8,5,0,5,1
33,8,6,0,5,1
33,8,7,0,5,1
33,8,8,0,5,1
33,9,1,0,5,1
33,9,2,0,5,1
33,9,3,0,5,1
33,9,4,0,5,1
33,9,5,0,5,1
33,9,6,0,5,1
33,9,7,0,5,1
33,9,8,0,5,1
33,10,1,0,5,1
33,10,2,0,5,1
33,10,3,0,5,1
33,10,4,0,5,1
33,10,5,0,5,1
33,10,6,0,5,1
33,10,7,0,5,1
33,10,8,0,5,1
34,1,1,0,5,2
34,1,2,1,5,2
34,1,3,1,5,2
34,1,4,0,5,2
34,1,5,0,5,2
34,1,6,0,5,2
34,1,7,0,5,2
34,1,8,0,5,2
34,2,1,0,5,2
34,2,2,0,5,2
34,2,3,0,5,2
34,2,4,0,5,2
34,2,5,0,5,2
34,2,6,0,5,2
34,2,7,0,5,2
34,2,8,0,5,2
34,3,1,0,5,2
34,3,2,0,5,2
34,3,3,0,5,2
34,3,4,0,5,2
34,3,5,0,5,2
34,3,6,0,5,2
34,3,7,0,5,2
34,3,8,0,5,2
34,4,1,0,5,2
34,4,2,0,5,2
34,4,3,0,5,2
34,4,4,0,5,2
34,4,5,0,5,2
34,4,6,0,5,2
34,4,7,0,5,2
34,4,8,0,5,2
34,5,1,0,5,2
34,5,2,0,5,2
34,5,3,0,5,2
34,5,4,0,5,2
34,5,5,0,5,2
34,5,6,0,5,2
34,5,7,0,5,2
34,5,8,0,5,2
34,6,1,0,5,2
34,6,2,0,5,2
34,6,3,0,5,2
34,6,4,0,5,2
34,6,5,0,5,2
34,6,6,0,5,2
34,6,7,0,5,2
34,6,8,0,5,2
34,7,1,0,5,2
34,7,2,0,5,2
34,7,3,0,5,2
34,7,4,0,5,2
34,7,5,0,5,2
34,7,6,0,5,2
34,7,7,0,5,2
34,7,8,0,5,2
34,8,1,0,5,2
34,8,2,0,5,2
34,8,3,0,5,2
34,8,4,0,5,2
34,8,5,0,5,2
34,8,6,0,5,2
34,8,7,0,5,2
34,8,8,0,5,2
34,9,1,0,5,2
34,9,2,0,5,2
34,9,3,0,5,2
34,9,4,0,5,2
34,9,5,0,5,2
34,9,6,0,5,2
34,9,7,0,5,2
34,9,8,0,5,2
34,10,1,0,5,2
34,10,2,0,5,2
34,10,3,0,5,2
34,10,4,0,5,2
34,10,5,0,5,2
34,10,6,0,5,2
34,10,7,0,5,2
34,10,8,0,5,2
35,1,1,0,5,3
35,1,2,0,5,3
35,1,3,1,5,3
35,1,4,0,5,3
35,1,5,0,5,3
35,1,6,0,5,3
35,1,7,0,5,3
35,1,8,0,5,3
35,2,1,0,5,3
35,2,2,0,5,3
35,2,3,0,5,3
35,2,4,0,5,3
35,2,5,0,5,3
35,2,6,0,5,3
35,2,7,0,5,3
35,2,8,0,5,3
35,3,1,0,5,3
35,3,2,0,5,3
35,3,3,0,5,3
35,3,4,0,5,3
35,3,5,0,5,3
35,3,6,0,5,3
35,3,7,0,5,3
35,3,8,0,5,3
35,4,1,0,5,3
35,4,2,0,5,3
35,4,3,0,5,3
35,4,4,0,5,3
35,4,5,0,5,3
35,4,6,0,5,3
35,4,7,0,5,3
35,4,8,0,5,3
35,5,1,0,5,3
35,5,2,0,5,3
35,5,3,0,5,3
35,5,4,0,5,3
35,5,5,0,5,3
35,5,6,0,5,3
35,5,7,0,5,3
35,5,8,0,5,3
35,6,1,0,5,3
35,6,2,0,5,3
35,6,3,0,5,3
35,6,4,0,5,3
35,6,5,0,5,3
35,6,6,0,5,3
35,6,7,0,5,3
35,6,8,0,5,3
35,7,1,0,5,3
35,7,2,0,5,3
35,7,3,0,5,3
35,7,4,0,5,3
35,7,5,0,5,3
35,7,6,0,5,3
35,7,7,0,5,3
35,7,8,0,5,3
35,8,1,0,5,3
35,8,2,0,5,3
35,8,3,0,5,3
35,8,4,0,5,3
35,8,5,0,5,3
35,8,6,0,5,3
35,8,7,0,5,3
35,8,8,0,5,3
35,9,1,0,5,3
35,9,2,0,5,3
35,9,3,0,5,3
35,9,4,0,5,3
35,9,5,0,5,3
35,9,6,0,5,3
35,9,7,0,5,3
35,9,8,0,5,3
35,10,1,0,5,3
35,10,2,0,5,3
35,10,3,0,5,3
35,10,4,0,5,3
35,10,5,0,5,3
35,10,6,0,5,3
35,10,7,0,5,3
35,10,8,0,5,3
36,1,1,0,5,4
36,1,2,0,5,4
36,1,3,0,5,4
36,1,4,1,5,4
36,1,5,0,5,4
36,1,6,0,5,4
36,1,7,0,5,4
36,1,8,0,5,4
36,2,1,0,5,4
36,2,2,0,5,4
36,2,3,0,5,4
36,2,4,0,5,4
36,2,5,0,5,4
36,2,6,0,5,4
36,2,7,0,5,4
36,2,8,0,5,4
36,3,1,0,5,4
36,3,2,0,5,4
36,3,3,0,5,4
36,3,4,0,5,4
36,3,5,0,5,4
36,3,6,0,5,4
36,3,7,0,5,4
36,3,8,0,5,4
36,4,1,0,5,4
36,4,2,0,5,4
36,4,3,0,5,4
36,4,4,0,5,4
36,4,5,0,5,4
36,4,6,0,5,4
36,4,7,0,5,4
36,4,8,0,5,4
36,5,1,0,5,4
36,5,2,0,5,4
36,5,3,0,5,4
36,5,4,0,5,4
36,5,5,0,5,4
36,5,6,0,5,4
36,5,7,0,5,4
36,5,8,0,5,4
36,6,1,0,5,4
36,6,2,0,5,4
36,6,3,0,5,4
36,6,4,0,5,4
36,6,5,0,5,4
36,6,6,0,5,4
36,6,7,0,5,4
36,6,8,0,5,4
36,7,1,0,5,4
36,7,2,0,5,4
36,7,3,0,5,4
36,7,4,0,5,4
36,7,5,0,5,4
36,7,6,0,5,4
36,7,7,0,5,4
36,7,8,0,5,4
36,8,1,0,5,4
36,8,2,0,5,4
36,8,3,0,5,4
36,8,4,0,5,4
36,8,5,0,5,4
36,8,6,0,5,4
36,8,7,0,5,4
36,8,8,0,5,4
36,9,1,0,5,4
36,9,2,0,5,4
36,9,3,0,5,4
36,9,4,0,5,4
36,9,5,0,5,4
36,9,6,0,5,4
36,9,7,0,5,4
36,9,8,0,5,4
36,10,1,0,5,4
36,10,2,0,5,4
36,10,3,0,5,4
36,10,4,0,5,4
36,10,5,0,5,4
36,10,6,0,5,4
36,10,7,0,5,4
36,10,8,0,5,4
37,1,1,0,5,6
37,1,2,0,5,6
37,1,3,0,5,6
37,1,4,0,5,6
37,1,5,1,5,6
37,1,6,0,5,6
37,1,7,0,5,6
37,1,8,0,5,6
37,2,1,0,5,6
37,2,2,0,5,6
37,2,3,0,5,6
37,2,4,0,5,6
37,2,5,0,5,6
37,2,6,0,5,6
37,2,7,0,5,6
37,2,8,0,5,6
37,3,1,0,5,6
37,3,2,0,5,6
37,3,3,0,5,6
37,3,4,0,5,6
37,3,5,0,5,6
37,3,6,0,5,6
37,3,7,0,5,6
37,3,8,0,5,6
37,4,1,0,5,6
37,4,2,0,5,6
37,4,3,0,5,6
37,4,4,0,5,6
37,4,5,0,5,6
37,4,6,0,5,6
37,4,7,0,5,6
37,4,8,0,5,6
37,5,1,0,5,6
37,5,2,0,5,6
37,5,3,0,5,6
37,5,4,0,5,6
37,5,5,0,5,6
37,5,6,0,5,6
37,5,7,0,5,6
37,5,8,0,5,6
37,6,1,0,5,6
37,6,2,0,5,6
37,6,3,0,5,6
37,6,4,0,5,6
37,6,5,0,5,6
37,6,6,0,5,6
37,6,7,0,5,6
37,6,8,0,5,6
37,7,1,0,5,6
37,7,2,0,5,6
37,7,3,0,5,6
37,7,4,0,5,6
37,7,5,0,5,6
37,7,6,0,5,6
37,7,7,0,5,6
37,7,8,0,5,6
37,8,1,0,5,6
37,8,2,0,5,6
37,8,3,0,5,6
37,8,4,0,5,6
37,8,5,0,5,6
37,8,6,0,5,6
37,8,7,0,5,6
37,8,8,0,5,6
37,9,1,0,5,6
37,9,2,0,5,6
37,9,3,0,5,6
37,9,4,0,5,6
37,9,5,0,5,6
37,9,6,0,5,6
37,9,7,0,5,6
37,9,8,0,5,6
37,10,1,0,5,6
37,10,2,0,5,6
37,10,3,0,5,6
37,10,4,0,5,6
37,10,5,0,5,6
37,10,6,0,5,6
37,10,7,0,5,6
37,10,8,0,5,6
38,1,1,0,5,7
38,1,2,0,5,7
38,1,3,0,5,7
38,1,4,0,5,7
38,1,5,0,5,7
38,1,6,1,5,7
38,1,7,0,5,7
38,1,8,0,5,7
38,2,1,0,5,7
38,2,2,0,5,7
38,2,3,0,5,7
38,2,4,0,5,7
38,2,5,0,5,7
38,2,6,0,5,7
38,2,7,0,5,7
38,2,8,0,5,7
38,3,1,0,5,7
38,3,2,0,5,7
38,3,3,0,5,7
38,3,4,0,5,7
38,3,5,0,5,7
38,3,6,0,5,7
38,3,7,0,5,7
38,3,8,0,5,7
38,4,1,0,5,7
38,4,2,0,5,7
38,4,3,0,5,7
38,4,4,0,5,7
38,4,5,0,5,7
38,4,6,0,5,7
38,4,7,0,5,7
38,4,8,0,5,7
38,5,1,0,5,7
38,5,2,0,5,7
38,5,3,0,5,7
38,5,4,0,5,7
38,5,5,0,5,7
38,5,6,0,5,7
38,5,7,0,5,7
38,5,8,0,5,7
38,6,1,0,5,7
38,6,2,0,5,7
38,6,3,0,5,7
38,6,4,0,5,7
38,6,5,0,5,7
38,6,6,0,5,7
38,6,7,0,5,7
38,6,8,0,5,7
38,7,1,0,5,7
38,7,2,0,5,7
38,7,3,0,5,7
38,7,4,0,5,7
38,7,5,0,5,7
38,7,6,0,5,7
38,7,7,0,5,7
38,7,8,0,5,7
38,8,1,0,5,7
38,8,2,0,5,7
38,8,3,0,5,7
38,8,4,0,5,7
38,8,5,0,5,7
38,8,6,0,5,7
38,8,7,0,5,7
38,8,8,0,5,7
38,9,1,0,5,7
38,9,2,0,5,7
38,9,3,0,5,7
38,9,4,0,5,7
38,9,5,0,5,7
38,9,6,0,5,7
38,9,7,0,5,7
38,9,8,0,5,7
38,10,1,0,5,7
38,10,2,0,5,7
38,10,3,0,5,7
38,10,4,0,5,7
38,10,5,0,5,7
38,10,6,0,5,7
38,10,7,0,5,7
38,10,8,0,5,7
39,1,1,0,5,8
39,1,2,0,5,8
39,1,3,0,5,8
39,1,4,0,5,8
39,1,5,0,5,8
39,1,6,1,5,8
39,1,7,1,5,8
39,1,8,0,5,8
39,2,1,0,5,8
39,2,2,0,5,8
39,2,3,0,5,8
39,2,4,0,5,8
39,2,5,0,5,8
39,2,6,0,5,8
39,2,7,0,5,8
39,2,8,0,5,8
39,3,1,0,5,8
39,3,2,0,5,8
39,3,3,0,5,8
39,3,4,0,5,8
39,3,5,0,5,8
39,3,6,0,5,8
39,3,7,0,5,8
39,3,8,0,5,8
39,4,1,0,5,8
39,4,2,0,5,8
39,4,3,0,5,8
39,4,4,0,5,8
39,4,5,0,5,8
39,4,6,0,5,8
39,4,7,0,5,8
39,4,8,0,5,8
39,5,1,0,5,8
39,5,2,0,5,8
39,5,3,0,5,8
39,5,4,0,5,8
39,5,5,0,5,8
39,5,6,0,5,8
39,5,7,0,5,8
39,5,8,0,5,8
39,6,1,0,5,8
39,6,2,0,5,8
39,6,3,0,5,8
39,6,4,0,5,8
39,6,5,0,5,8
39,6,6,0,5,8
39,6,7,0,5,8
39,6,8,0,5,8
39,7,1,0,5,8
39,7,2,0,5,8
39,7,3,0,5,8
39,7,4,0,5,8
39,7,5,0,5,8
39,7,6,0,5,8
39,7,7,0,5,8
39,7,8,0,5,8
39,8,1,0,5,8
39,8,2,0,5,8
39,8,3,0,5,8
39,8,4,0,5,8
39,8,5,0,5,8
39,8,6,0,5,8
39,8,7,0,5,8
39,8,8,0,5,8
39,9,1,0,5,8
39,9,2,0,5,8
39,9,3,0,5,8
39,9,4,0,5,8
39,9,5,0,5,8
39,9,6,0,5,8
39,9,7,0,5,8
39,9,8,0,5,8
39,10,1,0,5,8
39,10,2,0,5,8
39,10,3,0,5,8
39,10,4,0,5,8
39,10,5,0,5,8
39,10,6,0,5,8
39,10,7,0,5,8
39,10,8,0,5,8
40,1,1,0,5,9
40,1,2,0,5,9
40,1,3,0,5,9
40,1,4,0,5,9
40,1,5,0,5,9
40,1,6,1,5,9
40,1,7,0,5,9
40,1,8,1,5,9
40,2,1,0,5,9
40,2,2,0,5,9
40,2,3,0,5,9
40,2,4,0,5,9
40,2,5,0,5,9
40,2,6,0,5,9
40,2,7,0,5,9
40,2,8,0,5,9
40,3,1,0,5,9
40,3,2,0,5,9
40,3,3,0,5,9
40,3,4,0,5,9
40,3,5,0,5,9
40,3,6,0,5,9
40,3,7,0,5,9
40,3,8,0,5,9
40,4,1,0,5,9
40,4,2,0,5,9
40,4,3,0,5,9
40,4,4,0,5,9
40,4,5,0,5,9
40,4,6,0,5,9
40,4,7,0,5,9
40,4,8,0,5,9
40,5,1,0,5,9
40,5,2,0,5,9
40,5,3,0,5,9
40,5,4,0,5,9
40,5,5,0,5,9
40,5,6,0,5,9
40,5,7,0,5,9
40,5,8,0,5,9
40,6,1,0,5,9
40,6,2,0,5,9
40,6,3,0,5,9
40,6,4,0,5,9
40,6,5,0,5,9
40,6,6,0,5,9
40,6,7,0,5,9
40,6,8,0,5,9
40,7,1,0,5,9
40,7,2,0,5,9
40,7,3,0,5,9
40,7,4,0,5,9
40,7,5,0,5,9
40,7,6,0,5,9
40,7,7,0,5,9
40,7,8,0,5,9
40,8,1,0,5,9
40,8,2,0,5,9
40,8,3,0,5,9
40,8,4,0,5,9
40,8,5,0,5,9
40,8,6,0,5,9
40,8,7,0,5,9
40,8,8,0,5,9
40,9,1,0,5,9
40,9,2,0,5,9
40,9,3,0,5,9
40,9,4,0,5,9
40,9,5,0,5,9
40,9,6,0,5,9
40,9,7,0,5,9
40,9,8,0,5,9
40,10,1,0,5,9
40,10,2,0,5,9
40,10,3,0,5,9
40,10,4,0,5,9
40,10,5,0,5,9
40,10,6,0,5,9
40,10,7,0,5,9
40,10,8,0,5,9
41,1,1,1,6,1
41,1,2,0,6,1
41,1,3,1,6,1
41,1,4,0,6,1
41,1,5,1,6,1
41,1,6,0,6,1
41,1,7,0,6,1
41,1,8,0,6,1
41,2,1,0,6,1
41,2,2,0,6,1
41,2,3,0,6,1
41,2,4,0,6,1
41,2,5,0,6,1
41,2,6,0,6,1
41,2,7,0,6,1
41,2,8,0,6,1
41,3,1,0,6,1
41,3,2,0,6,1
41,3,3,0,6,1
41,3,4,0,6,1
41,3,5,0,6,1
41,3,6,0,6,1
41,3,7,0,6,1
41,3,8,0,6,1
41,4,1,0,6,1
41,4,2,0,6,1
41,4,3,0,6,1
41,4,4,0,6,1
41,4,5,0,6,1
41,4,6,0,6,1
41,4,7,0,6,1
41,4,8,0,6,1
41,5,1,0,6,1
41,5,2,0,6,1
41,5,3,0,6,1
41,5,4,0,6,1
41,5,5,0,6,1
41,5,6,0,6,1
41,5,7,0,6,1
41,5,8,0,6,1
41,6,1,0,6,1
41,6,2,0,6,1
41,6,3,0,6,1
41,6,4,0,6,1
41,6,5,0,6,1
41,6,6,0,6,1
41,6,7,0,6,1
41,6,8,0,6,1
41,7,1,0,6,1
41,7,2,0,6,1
41,7,3,0,6,1
41,7,4,0,6,1
41,7,5,0,6,1
41,7,6,0,6,1
41,7,7,0,6,1
41,7,8,0,6,1
41,8,1,0,6,1
41,8,2,0,6,1
41,8,3,0,6,1
41,8,4,0,6,1
41,8,5,0,6,1
41,8,6,0,6,1
41,8,7,0,6,1
41,8,8,0,6,1
41,9,1,0,6,1
41,9,2,0,6,1
41,9,3,0,6,1
41,9,4,0,6,1
41,9,5,0,6,1
41,9,6,0,6,1
41,9,7,0,6,1
41,9,8,0,6,1
41,10,1,0,6,1
41,10,2,0,6,1
41,10,3,0,6,1
41,10,4,0,6,1
41,10,5,0,6,1
41,10,6,0,6,1
41,10,7,0,6,1
41,10,8,0,6,1
42,1,1,0,6,2
42,1,2,1,6,2
42,1,3,1,6,2
42,1,4,0,6,2
42,1,5,1,6,2
42,1,6,0,6,2
42,1,7,0,6,2
42,1,8,0,6,2
42,2,1,0,6,2
42,2,2,0,6,2
42,2,3,0,6,2
42,2,4,0,6,2
42,2,5,0,6,2
42,2,6,0,6,2
42,2,7,0,6,2
42,2,8,0,6,2
42,3,1,0,6,2
42,3,2,0,6,2
42,3,3,0,6,2
42,3,4,0,6,2
42,3,5,0,6,2
42,3,6,0,6,2
42,3,7,0,6,2
42,3,8,0,6,2
42,4,1,0,6,2
42,4,2,0,6,2
42,4,3,0,6,2
42,4,4,0,6,2
42,4,5,0,6,2
42,4,6,0,6,2
42,4,7,0,6,2
42,4,8,0,6,2
42,5,1,0,6,2
42,5,2,0,6,2
42,5,3,0,6,2
42,5,4,0,6,2
42,5,5,0,6,2
42,5,6,0,6,2
42,5,7,0,6,2
42,5,8,0,6,2
42,6,1,0,6,2
42,6,2,0,6,2
42,6,3,0,6,2
42,6,4,0,6,2
42,6,5,0,6,2
42,6,6,0,6,2
42,6,7,0,6,2
42,6,8,0,6,2
42,7,1,0,6,2
42,7,2,0,6,2
42,7,3,0,6,2
42,7,4,0,6,2
42,7,5,0,6,2
42,7,6,0,6,2
42,7,7,0,6,2
42,7,8,0,6,2
42,8,1,0,6,2
42,8,2,0,6,2
42,8,3,0,6,2
42,8,4,0,6,2
42,8,5,0,6,2
42,8,6,0,6,2
42,8,7,0,6,2
42,8,8,0,6,2
42,9,1,0,6,2
42,9,2,0,6,2
42,9,3,0,6,2
42,9,4,0,6,2
42,9,5,0,6,2
42,9,6,0,6,2
42,9,7,0,6,2
42,9,8,0,6,2
42,10,1,0,6,2
42,10,2,0,6,2
42,10,3,0,6,2
42,10,4,0,6,2
42,10,5,0,6,2
42,10,6,0,6,2
42,10,7,0,6,2
42,10,8,0,6,2
43,1,1,0,6,3
43,1,2,0,6,3
43,1,3,1,6,3
43,1,4,0,6,3
43,1,5,1,6,3
43,1,6,0,6,3
43,1,7,0,6,3
43,1,8,0,6,3
43,2,1,0,6,3
43,2,2,0,6,3
43,2,3,0,6,3
43,2,4,0,6,3
43,2,5,0,6,3
43,2,6,0,6,3
43,2,7,0,6,3
43,2,8,0,6,3
43,3,1,0,6,3
43,3,2,0,6,3
43,3,3,0,6,3
43,3,4,0,6,3
43,3,5,0,6,3
43,3,6,0,6,3
43,3,7,0,6,3
43,3,8,0,6,3
43,4,1,0,6,3
43,4,2,0,6,3
43,4,3,0,6,3
43,4,4,0,6,3
43,4,5,0,6,3
43,4,6,0,6,3
43,4,7,0,6,3
43,4,8,0,6,3
43,5,1,0,6,3
43,5,2,0,6,3
43,5,3,0,6,3
43,5,4,0,6,3
43,5,5,0,6,3
43,5,6,0,6,3
43,5,7,0,6,3
43,5,8,0,6,3
43,6,1,0,6,3
43,6,2,0,6,3
43,6,3,0,6,3
43,6,4,0,6,3
43,6,5,0,6,3
43,6,6,0,6,3
43,6,7,0,6,3
43,6,8,0,6,3
43,7,1,0,6,3
43,7,2,0,6,3
43,7,3,0,6,3
43,7,4,0,6,3
43,7,5,0,6,3
43,7,6,0,6,3
43,7,7,0,6,3
43,7,8,0,6,3
43,8,1,0,6,3
43,8,2,0,6,3
43,8,3,0,6,3
43,8,4,0,6,3
43,8,5,0,6,3
43,8,6,0,6,3
43,8,7,0,6,3
43,8,8,0,6,3
43,9,1,0,6,3
43,9,2,0,6,3
43,9,3,0,6,3
43,9,4,0,6,3
43,9,5,0,6,3
43,9,6,0,6,3
43,9,7,0,6,3
43,9,8,0,6,3
43,10,1,0,6,3
43,10,2,0,6,3
43,10,3,0,6,3
43,10,4,0,6,3
43,10,5,0,6,3
43,10,6,0,6,3
43,10,7,0,6,3
43,10,8,0,6,3
44,1,1,0,6,4
44,1,2,0,6,4
44,1,3,0,6,4
44,1,4,1,6,4
44,1,5,1,6,4
44,1,6,0,6,4
44,1,7,0,6,4
44,1,8,0,6,4
44,2,1,0,6,4
44,2,2,0,6,4
44,2,3,0,6,4
44,2,4,0,6,4
44,2,5,0,6,4
44,2,6,0,6,4
44,2,7,0,6,4
44,2,8,0,6,4
44,3,1,0,6,4
44,3,2,0,6,4
44,3,3,0,6,4
44,3,4,0,6,4
44,3,5,0,6,4
44,3,6,0,6,4
44,3,7,0,6,4
44,3,8,0,6,4
44,4,1,0,6,4
44,4,2,0,6,4
44,4,3,0,6,4
44,4,4,0,6,4
44,4,5,0,6,4
44,4,6,0,6,4
44,4,7,0,6,4
44,4,8,0,6,4
44,5,1,0,6,4
44,5,2,0,6,4
44,5,3,0,6,4
44,5,4,0,6,4
44,5,5,0,6,4
44,5,6,0,6,4
44,5,7,0,6,4
44,5,8,0,6,4
44,6,1,0,6,4
44,6,2,0,6,4
44,6,3,0,6,4
44,6,4,0,6,4
44,6,5,0,6,4
44,6,6,0,6,4
44,6,7,0,6,4
44,6,8,0,6,4
44,7,1,0,6,4
44,7,2,0,6,4
44,7,3,0,6,4
44,7,4,0,6,4
44,7,5,0,6,4
44,7,6,0,6,4
