id,sequence,length,num_stops
683,"[19, 13, 9, 23, 21, 31, 14, 20, 1, 18, 19]",56975.07399999999,11
684,"[19, 13, 14, 18, 15, 3, 5, 27]",87744.956,8
685,"[19, 13, 14, 18, 19, 29, 22, 6, 4, 17]",56579.821500000005,10
686,"[19, 13, 14, 18, 24, 15, 19, 32]",57793.610499999995,8
687,"[19, 13, 14, 21, 23, 22, 29, 19, 18, 15, 3]",74030.742,11
688,"[19, 13, 14, 21, 31, 12]",38379.620500000005,6
689,"[19, 13, 18, 14, 21, 23]",30585.743500000004,6
690,"[19, 13, 18, 14, 21, 31, 12, 29, 22, 6, 4, 10, 17]",84138.945,13
691,"[19, 13, 23, 8, 22, 25, 28]",32297.0855,7
692,"[19, 16, 23, 21, 13, 19, 18, 15, 7]",49535.33500000001,9
693,"[19, 16, 29, 22, 6, 4, 17]",30975.416500000003,7
694,"[19, 16, 29, 22, 23, 13, 19, 15, 18, 20]",65540.3055,10
695,"[19, 18, 14, 21, 23, 9, 13, 16, 29, 22]",43791.283500000005,10
696,"[19, 18, 14, 21, 23, 29, 22, 6, 4, 17, 10]",58454.214000000014,11
697,"[19, 18, 15, 3, 11, 27]",65872.18849999999,6
698,"[19, 29, 22, 6, 4, 10, 17]",32200.5265,7
699,"[19, 29, 22, 6, 4, 17]",29547.405000000002,6
700,"[19, 29, 22, 6, 4, 17, 30]",50514.037,7
701,"[19, 29, 23, 9, 13, 18]",28806.320000000003,6
702,"[19, 32, 29, 22, 6, 4]",25140.501000000004,6
703,"[19, 32, 29, 22, 6, 4, 10, 17]",36203.1505,8
704,"[19, 32, 29, 22, 8, 21, 23, 9]",41863.68600000001,8
705,"[19, 32, 29, 22, 23, 16, 29, 22, 6, 4]",48915.45600000001,10
706,"[19, 32, 29, 22, 25, 28, 4, 6]",33656.7995,8
707,"[20, 1, 24, 2, 5, 11, 27]",63167.391999999985,7
708,"[20, 1, 24, 18, 20, 14, 13, 23, 8, 22, 29, 16]",69878.367,12
709,"[20, 14, 13, 9, 23, 16, 19, 29, 30, 4, 6, 22]",79326.504,12
710,"[20, 14, 18, 1, 24, 15]",38941.740000000005,6
711,"[20, 14, 18, 13, 23, 29, 19, 16]",44123.35500000001,8
712,"[20, 14, 18, 19, 29, 16]",31998.07600000001,6
713,"[20, 14, 18, 19, 29, 22, 6, 4, 10, 17]",51714.32000000001,10
714,"[20, 14, 18, 19, 29, 22, 6, 4, 17]",49061.19850000001,9
715,"[20, 14, 18, 19, 32, 29, 16, 13, 21, 23, 8]",58195.77850000001,11
716,"[20, 14, 21, 8, 23, 9, 13, 19, 29, 22, 6, 4, 10]",60510.62,13
717,"[20, 14, 21, 31, 20, 18, 24, 2]",47451.5965,8
718,"[20, 14, 31, 21, 13, 19]",29280.583000000006,6
719,"[20, 14, 31, 21, 23, 13]",25503.187,6
720,"[20, 18, 13, 14, 21, 31]",30630.302500000005,6
721,"[20, 18, 13, 19, 29, 22, 6, 4, 17, 10]",58388.76750000001,10
722,"[20, 18, 13, 19, 32, 29, 22, 6, 4, 10, 17, 30]",79391.113,12
723,"[20, 18, 14, 13, 23, 29, 19, 32, 30, 4, 10]",84388.67599999998,11
724,"[20, 18, 14, 21, 23, 9, 13, 19, 32, 29]",47863.01950000001,10
725,"[20, 31, 14, 13, 18, 19, 32, 29, 22, 23, 8, 21, 14]",77628.2775,13
726,"[20, 31, 14, 21, 8, 23, 29, 32, 19, 13, 14, 18, 24]",76086.2765,13
727,"[20, 31, 21, 14, 13, 9, 23, 22, 29, 19, 32, 30]",74359.2945,12
728,"[21, 8, 22, 25, 28, 4, 6, 22, 29, 19, 15]",61807.095,11
729,"[21, 8, 23, 9, 13, 14, 20, 1, 18, 14, 31]",56958.35199999999,11
730,"[21, 8, 23, 9, 13, 16, 19, 29, 22, 6, 4, 10, 17]",59693.1895,13
731,"[21, 8, 23, 16, 13, 19, 29, 22, 6, 4, 10, 17]",60312.4895,12
732,"[21, 8, 23, 16, 19, 32]",26742.345500000003,6
733,"[21, 8, 23, 29, 16, 13, 19, 15, 7]",49395.556500000006,9
734,"[21, 8, 23, 29, 22, 6, 4, 17, 3, 15, 7]",83394.66800000002,11
735,"[21, 13, 18, 14, 21, 23, 16, 29, 19, 32, 30]",72696.852,11
736,"[21, 14, 13, 16, 29, 22, 23, 8, 22, 6]",50789.32050000001,10
737,"[21, 14, 13, 19, 29, 22, 6, 4]",38903.982,8
738,"[21, 14, 13, 19, 32, 29, 12]",43727.886000000006,7
739,"[21, 14, 18, 19, 16, 29, 12, 22, 6, 4]",66154.569,10
740,"[21, 14, 18, 20, 31, 21, 23]",34273.958,7
741,"[21, 14, 20, 1, 18, 24, 2, 5, 11]",69079.074,9
742,"[21, 14, 20, 1, 24, 2, 5]",41853.399999999994,7
743,"[21, 14, 20, 31, 12, 29, 23, 22, 6, 4, 17, 10]",87996.76750000002,12
744,"[21, 23, 8, 22, 6, 4, 10]",31241.394500000002,7
745,"[21, 23, 8, 22, 29, 19, 32]",35864.61200000001,7
746,"[21, 23, 9, 13, 18, 24]",29830.856999999996,6
747,"[21, 23, 9, 13, 18, 24, 2, 5, 27]",64314.537999999986,9
748,"[21, 23, 9, 13, 19, 32, 29, 22, 6, 4]",43429.988000000005,10
749,"[21, 23, 13, 16, 29, 22, 6, 4, 17, 10]",48193.7875,10
750,"[21, 23, 16, 19, 29, 22, 6, 4, 10]",40674.2935,9
751,"[21, 23, 22, 29, 16, 19, 18, 24, 1]",54148.47350000001,9
752,"[21, 23, 22, 29, 32, 19]",31583.221500000007,6
753,"[21, 23, 29, 16, 19, 18, 14, 31, 21, 8, 22]",59992.28049999999,11
754,"[21, 23, 29, 22, 6, 4, 10, 17]",36142.045,8
755,"[21, 23, 29, 30, 28, 25, 6, 22, 25, 28, 4, 17, 10]",81521.12000000001,13
756,"[21, 31, 14, 18, 19, 16, 29, 22]",36844.4835,8
757,"[21, 31, 14, 20, 1, 24, 18, 19, 15, 7]",61192.48599999999,10
758,"[21, 31, 14, 20, 18, 19, 29, 22, 6]",46082.4195,9
759,"[21, 31, 14, 20, 18, 24]",32210.561999999998,6
760,"[21, 31, 14, 21, 23, 9, 13, 14, 18, 20, 1, 24, 2]",66656.5105,13
761,"[21, 31, 20, 1, 24, 2, 5, 27]",58834.640499999994,8
762,"[22, 6, 4, 10, 17, 3]",50032.070500000016,6
763,"[22, 6, 4, 10, 17, 30, 32, 19, 13, 9, 23]",77227.93199999999,11
764,"[22, 6, 28, 25, 30, 22, 6, 4, 17, 10]",65548.874,10
765,"[22, 8, 23, 13, 14, 21, 13]",36853.42600000001,7
766,"[22, 8, 23, 21, 13, 19, 29]",40488.158500000005,7
767,"[22, 8, 23, 21, 14, 13, 19, 29, 32]",50482.49800000001,9
768,"[22, 8, 23, 21, 14, 20, 18, 1, 24]",52580.312,9
769,"[22, 8, 23, 21, 31, 14, 18]",33048.3,7
770,"[22, 8, 23, 21, 31, 20]",29369.260000000002,6
771,"[22, 12, 29, 32, 19, 15, 7]",56893.9715,7
772,"[22, 12, 31, 14, 13, 16, 19, 29, 32, 30]",86475.38949999999,10
773,"[22, 12, 31, 20, 1, 24]",52695.88300000001,6
774,"[22, 23, 13, 14, 21, 31]",30087.583000000006,6
775,"[22, 23, 21, 14, 18, 24, 2, 5]",53940.134999999995,8
776,"[22, 23, 29, 32, 19, 16, 13, 18, 24]",55834.9095,9
777,"[22, 25, 28, 4, 6, 22]",20576.993499999997,6
778,"[22, 25, 28, 4, 6, 22, 25, 28, 30]",41816.18449999999,9
779,"[22, 25, 28, 4, 6, 22, 29, 16, 19, 32, 30, 29]",75684.22199999998,12
780,"[22, 25, 28, 4, 6, 22, 29, 19, 13]",39736.4755,9
781,"[22, 25, 28, 4, 6, 22, 29, 23, 9, 13, 19, 32, 30]",68141.708,13
782,"[22, 25, 28, 4, 6, 22, 29, 23, 16]",36536.846,9
783,"[22, 25, 28, 4, 6, 22, 29, 23, 21, 13, 16, 19, 32]",59494.130999999994,13
784,"[22, 25, 28, 4, 6, 22, 29, 32, 19, 13, 9]",45802.706000000006,11
785,"[22, 25, 28, 6, 22, 30, 17, 4, 10]",67140.05149999997,9
786,"[22, 25, 30, 4, 6, 22, 29, 12, 31, 21]",83621.8835,10
787,"[22, 29, 12, 31, 14, 21, 23, 8]",54588.554500000006,8
788,"[22, 29, 12, 31, 21, 23, 9]",48753.295000000006,7
789,"[22, 29, 16, 13, 9, 23]",20060.125500000002,6
790,"[22, 29, 16, 13, 14, 31, 21, 14, 18]",39835.882000000005,9
791,"[22, 29, 16, 23, 21, 14, 20, 1, 24, 18, 15, 7]",64809.33,12
792,"[22, 29, 19, 32, 29, 23, 9, 13, 18, 24, 1, 20]",68428.22,12
793,"[22, 29, 23, 8, 21, 14, 20, 18, 19]",48423.063,9
794,"[22, 29, 23, 21, 14, 18, 19, 16]",39538.765,8
795,"[22, 29, 32, 19, 15, 3, 17, 4, 10]",83486.95200000002,9
796,"[22, 29, 32, 19, 18, 14, 21, 23, 9]",44362.60300000001,9
797,"[22, 29, 32, 19, 18, 20, 1, 24, 2, 5]",63449.448000000004,10
798,"[22, 29, 32, 30, 4, 10, 17]",57656.54649999998,7
799,"[23, 8, 21, 23, 22, 6, 4, 10]",39991.826,8
800,"[23, 8, 21, 31, 12, 29, 22, 6, 4, 28, 25, 22]",71568.78499999999,12
801,"[23, 8, 21, 31, 14, 18, 24, 2, 5]",55209.806999999986,9
802,"[23, 8, 21, 31, 14, 20, 1]",32657.912999999993,7
803,"[23, 8, 22, 6, 4, 10, 17]",32475.527000000002,7
804,"[23, 8, 22, 25, 28, 4, 10, 17, 3]",66030.79350000003,9
805,"[23, 9, 13, 14, 18, 24, 1, 20]",41681.405,8
806,"[23, 9, 13, 14, 31, 21, 14]",26435.576500000003,7
807,"[23, 9, 13, 16, 19, 15]",28623.206000000002,6
808,"[23, 9, 13, 16, 19, 32, 29, 22, 6]",35587.37100000001,9
809,"[23, 9, 13, 16, 29, 19, 18]",31449.134500000004,7
810,"[23, 9, 13, 18, 14, 20, 31]",33122.014500000005,7
811,"[23, 9, 13, 18, 14, 21, 31]",28746.298500000004,7
812,"[23, 9, 13, 18, 14, 31, 20, 1]",38571.34550000001,8
813,"[23, 9, 13, 18, 19, 16, 29, 22, 6, 4, 30, 32]",80384.0655,12
814,"[23, 9, 13, 19, 32, 29, 22, 6, 4, 17, 10]",53073.6485,11
815,"[23, 13, 9, 23, 8, 21, 31, 14, 18, 20]",45520.9875,10
816,"[23, 13, 19, 32, 29, 22]",28434.859000000004,6
817,"[23, 16, 13, 19, 18, 20, 31, 21, 23, 22, 29]",62597.39950000001,11
818,"[23, 16, 19, 29, 22, 6, 4, 10]",35288.394,8
819,"[23, 21, 8, 22, 6, 4, 10, 17]",40958.6065,8
820,"[23, 21, 13, 18, 24, 2]",39967.206,6
821,"[23, 21, 14, 13, 19, 32]",28407.394500000006,6
822,"[23, 21, 14, 18, 13, 16, 19, 32, 30]",57027.11,9
823,"[23, 21, 14, 18, 15, 3, 17, 4, 6]",80339.02350000001,9
824,"[23, 21, 14, 18, 19, 16, 23, 13, 19, 29, 22, 6]",61268.2715,12
825,"[23, 21, 14, 18, 19, 29, 22, 12]",51963.745,8
826,"[23, 21, 14, 18, 24, 2, 5]",44219.59799999999,7
827,"[23, 21, 31, 14, 13, 23, 29]",32809.15700000001,7
828,"[23, 21, 31, 14, 18, 19, 16, 29, 32]",44337.554000000004,9
829,"[23, 29, 19, 16, 13, 14, 31, 21]",39562.894,8
830,"[23, 29, 22, 6, 4, 10, 17]",30756.1455,7
831,"[23, 29, 22, 8, 23, 13, 19, 18, 14, 21, 31, 20]",65316.47300000001,12
832,"[24, 1, 18, 19, 29, 16, 23, 13, 21, 14]",59866.477,10
833,"[24, 1, 20, 14, 18, 19, 16, 23, 9, 13, 14, 21, 8]",67075.62200000002,13
834,"[24, 1, 20, 14, 18, 19, 32, 29, 22, 6, 4, 28, 25]",64577.051,13
835,"[24, 1, 20, 14, 18, 24, 2, 5, 11, 27]",84680.468,10
836,"[24, 1, 20, 14, 21, 23, 29, 30]",52796.51899999999,8
837,"[24, 1, 20, 14, 31, 21, 23, 9, 13, 18, 19, 32]",61048.2595,12
838,"[24, 1, 20, 14, 31, 21, 23, 16, 13, 9]",45058.387,10
839,"[24, 1, 20, 18, 24, 2, 5, 11]",63474.044999999984,8
840,"[24, 1, 20, 31, 14, 21, 8, 22, 6, 4, 17, 10]",69539.55850000001,12
841,"[24, 1, 20, 31, 21, 14, 18, 19, 16, 13, 23, 9]",61618.9715,12
842,"[24, 2, 5, 11, 3, 15, 7]",66326.9145,7
843,"[24, 2, 15, 18, 19, 32]",50048.11,6
844,"[24, 15, 18, 19, 16, 23, 21, 31]",47445.5525,8
845,"[24, 15, 18, 19, 32, 29, 22, 6, 4, 17, 10]",68508.3055,11
846,"[24, 18, 14, 20, 31, 21]",32747.274999999994,6
847,"[24, 18, 14, 21, 23, 13, 16]",35720.706999999995,7
848,"[24, 18, 14, 21, 23, 16]",30660.513,6
849,"[24, 18, 14, 31, 21, 8, 23, 13]",41993.40249999999,8
850,"[24, 18, 15, 19, 32, 29, 22, 8, 23, 13, 16, 23, 9]",80951.149,13
851,"[24, 18, 19, 13, 14, 20, 1]",43026.388999999996,7
852,"[24, 18, 19, 13, 23, 16, 29, 22]",44069.9185,8
853,"[24, 18, 19, 15, 3, 17, 10, 4]",83278.0975,8
854,"[24, 18, 19, 29, 22, 8, 21, 23, 13, 9]",59100.187999999995,10
855,"[24, 18, 19, 32, 29, 22, 6, 4, 17, 3]",81913.16050000003,10
856,"[24, 18, 20, 14, 21, 31, 12, 29, 32, 19, 16, 13, 9]",85747.753,13
857,"[25, 22, 6, 4, 10, 17, 3, 15, 18, 14]",81571.03250000002,10
858,"[25, 22, 6, 4, 17, 10]",28800.557500000003,6
859,"[25, 22, 6, 4, 30, 32]",49143.49949999998,6
860,"[25, 22, 8, 23, 21, 14, 31, 12, 29, 22, 6, 4, 17]",85177.30350000001,13
861,"[25, 22, 12, 31, 20, 18, 14, 21]",62340.263500000015,8
862,"[25, 22, 29, 12, 31, 21]",44320.017,6
863,"[25, 22, 29, 16, 19, 32]",24264.84400000001,6
864,"[25, 22, 29, 23, 16, 19, 32]",31100.35100000001,7
865,"[25, 28, 4, 6, 22, 23]",25190.249000000003,6
866,"[25, 28, 4, 6, 22, 29]",20026.824,6
867,"[25, 28, 4, 6, 22, 29, 12]",34068.932,7
868,"[25, 28, 4, 6, 22, 29, 19, 13, 14, 21, 23]",51095.8775,11
869,"[25, 28, 4, 6, 22, 29, 19, 18, 13, 23, 16]",54374.106999999996,11
870,"[25, 28, 4, 6, 22, 29, 19, 18, 14, 21, 31]",50302.6405,11
871,"[25, 28, 4, 6, 22, 29, 19, 18, 24, 2, 5, 11]",78992.55649999999,12
872,"[25, 28, 4, 6, 22, 29, 23, 8, 21, 14]",42818.021499999995,10
873,"[25, 28, 4, 6, 22, 29, 23, 13, 18, 14, 21, 31]",54300.277,12
874,"[25, 28, 4, 6, 22, 29, 30]",37600.532999999996,7
875,"[25, 28, 4, 10, 17, 3]",48174.350500000015,6
876,"[25, 28, 4, 10, 17, 3, 15, 18, 19]",76858.39000000001,9
877,"[25, 28, 4, 10, 17, 3, 15, 24, 2, 5]",88203.14800000002,10
878,"[25, 28, 4, 17, 3, 15, 19]",69373.54550000002,7
879,"[25, 28, 4, 30, 32, 19, 18, 24, 1]",72573.75249999999,9
880,"[25, 30, 32, 19, 18, 14, 21, 31]",59631.719999999994,8
881,"[27, 5, 2, 15, 19, 32, 29, 22, 25, 28]",81303.53699999997,10
882,"[27, 5, 2, 24, 1, 20, 14, 13, 19, 18, 15, 7]",86540.569,12
883,"[27, 5, 2, 24, 1, 20, 14, 18, 13]",67283.4995,9
884,"[27, 5, 2, 24, 1, 20, 18, 14, 21, 8, 23, 29, 22]",88063.13700000002,13
885,"[27, 5, 2, 24, 1, 20, 31, 12, 29]",85463.24600000001,9
886,"[27, 5, 2, 24, 18, 14, 21, 23, 9, 13, 16, 29, 22]",80274.247,13
887,"[27, 5, 2, 24, 18, 14, 21, 31, 20, 18, 19]",81429.16599999998,11
888,"[27, 5, 2, 24, 18, 15]",54224.28549999999,6
889,"[27, 5, 2, 24, 18, 15, 19]",67133.88449999999,7
890,"[27, 5, 2, 24, 18, 19, 32, 29, 22, 6]",72414.8715,10
891,"[28, 4, 6, 22, 23, 29]",29180.348500000004,6
892,"[28, 4, 6, 22, 23, 29, 19, 18, 20]",52464.14250000001,9
893,"[28, 4, 6, 22, 29, 16]",22111.489,6
894,"[28, 4, 6, 22, 29, 16, 23, 8, 21, 14, 18, 1]",58914.462,12
895,"[28, 4, 6, 22, 29, 16, 23, 9, 13, 14, 21, 8]",51778.729999999996,12
896,"[28, 4, 6, 22, 29, 19, 18]",33490.3765,7
897,"[28, 4, 6, 22, 29, 19, 32]",30716.6945,7
898,"[28, 4, 6, 22, 29, 23, 21]",29402.823,7
899,"[28, 4, 6, 22, 29, 23, 21, 31]",33416.332,8
900,"[28, 4, 6, 22, 29, 32]",24208.5385,6
901,"[28, 4, 30, 29, 16, 23, 13]",53663.740499999985,7
902,"[28, 4, 30, 32, 29, 22, 8, 23, 21, 14, 31, 20]",85935.56599999996,12
903,"[28, 25, 22, 6, 4, 17, 3, 15, 7]",68175.68200000002,9
904,"[28, 25, 22, 6, 4, 28, 25, 22, 29, 19, 13, 14, 21]",58407.109500000006,13
905,"[28, 25, 22, 29, 16, 13, 23, 21, 8, 23]",43869.4175,10
906,"[28, 25, 22, 29, 19, 15, 18, 14, 31]",53585.590000000004,9
907,"[28, 25, 22, 29, 19, 18, 14, 21, 23, 9, 13]",50013.43550000001,11
908,"[28, 25, 22, 29, 32, 19, 15, 24, 18]",57601.511,9
909,"[29, 12, 31, 14, 18, 13]",49740.18100000001,6
910,"[29, 12, 31, 21, 23, 13, 19, 29, 22, 6, 4, 10]",77580.09150000001,12
911,"[29, 16, 13, 9, 23, 21, 14, 20, 31, 14, 18, 24, 1]",66367.6075,13
912,"[29, 16, 13, 14, 21, 31, 12]",40979.046500000004,7
913,"[29, 16, 13, 14, 31, 21, 14, 18, 19]",43307.842000000004,9
914,"[29, 16, 19, 18, 24, 2, 5, 27]",61886.16799999999,8
915,"[29, 16, 23, 21, 14, 20, 18, 24, 2]",51100.602999999996,9
916,"[29, 19, 13, 9, 23, 8, 21, 14, 18, 24, 2, 5, 27]",87427.91449999998,13
917,"[29, 19, 15, 3, 17, 4, 6, 22, 8]",87556.53800000003,9
918,"[29, 19, 15, 3, 17, 4, 6, 22, 25, 28]",86738.16450000001,10
919,"[29, 19, 15, 3, 17, 4, 10]",74927.21600000001,7
920,"[29, 19, 15, 18, 24, 2, 5, 27]",75050.93349999998,8
921,"[29, 22, 6, 4, 10, 17]",24283.4775,6
922,"[29, 22, 6, 4, 28, 30, 32, 19, 13]",61510.2645,9
923,"[29, 22, 8, 23, 21, 31, 12, 22, 6, 4, 10]",72170.448,11
924,"[29, 22, 25, 28, 4, 6, 22, 25, 28]",32723.955499999996,9
925,"[29, 22, 25, 28, 4, 6, 22, 29, 23, 13, 19, 32, 30]",71753.3065,13
926,"[29, 22, 25, 28, 4, 10]",20913.007,6
927,"[29, 22, 25, 28, 4, 10, 17]",27533.039000000004,7
928,"[29, 23, 8, 21, 14, 13, 19, 32]",41273.219,8
929,"[29, 23, 9, 13, 16, 19, 18, 14, 21, 31]",44545.0425,10
930,"[29, 23, 13, 14, 21, 31]",26839.714,6
931,"[29, 23, 13, 19, 18, 24, 2]",45092.0565,7
932,"[29, 23, 16, 13, 14, 18, 24, 2, 5, 27]",72950.313,10
933,"[29, 23, 16, 13, 18, 19, 29, 22, 6, 4, 17]",61895.067500000005,11
934,"[29, 23, 16, 19, 32, 29, 22, 6, 4, 10]",45763.68600000001,10
935,"[29, 30, 17, 4, 6, 22, 25, 28]",63203.43499999999,8
936,"[29, 30, 17, 10, 4, 28, 25, 22, 6]",64913.24699999998,9
937,"[29, 32, 19, 16, 23, 8]",25968.510500000004,6
938,"[29, 32, 19, 18, 14, 31, 21, 23, 8]",44588.821500000005,9
939,"[30, 4, 6, 22, 29, 16, 13, 19, 15]",59097.03999999999,9
940,"[30, 4, 6, 22, 29, 16, 19, 32, 29, 23, 21, 31]",67354.183,12
941,"[30, 4, 6, 22, 29, 32, 19, 16]",46914.87299999999,8
942,"[30, 17, 4, 6, 22, 29, 16, 13, 18, 14, 31, 21]",74993.3105,12
943,"[30, 17, 10, 4, 6, 22, 8, 21, 31, 14, 20]",71383.87349999999,11
944,"[30, 17, 10, 4, 6, 22, 29, 16, 19, 13, 23, 21]",71939.1435,12
945,"[30, 17, 10, 4, 6, 22, 29, 19, 13, 23, 8]",69466.1705,11
946,"[30, 17, 10, 4, 6, 22, 29, 19, 18, 20, 14]",74241.91199999998,11
947,"[30, 17, 10, 4, 6, 22, 29, 23, 8, 21, 13, 19, 32]",83193.27199999998,13
948,"[30, 17, 10, 4, 6, 22, 29, 23, 21, 31, 14, 18, 13]",80220.2525,13
949,"[30, 17, 10, 4, 6, 22, 29, 32, 19, 18, 14, 21]",75515.041,12
950,"[30, 25, 22, 29, 16, 23, 9, 13, 21, 14, 18, 15, 3]",77743.45300000001,13
951,"[30, 28, 25, 22, 6, 4, 17, 10]",44932.467,8
952,"[30, 28, 25, 22, 29, 16, 13, 14, 31, 21]",50758.88649999999,10
953,"[30, 29, 22, 6, 4, 10, 17, 3, 15]",83105.60900000001,9
954,"[30, 29, 32, 19, 15, 3, 11]",73474.473,7
955,"[30, 32, 19, 13, 16, 29, 22, 6]",47555.506,8
956,"[30, 32, 19, 13, 21, 14, 31, 20, 1, 24]",68067.33649999999,10
957,"[30, 32, 19, 15, 18, 24, 2, 5, 11]",89272.80749999998,9
958,"[30, 32, 19, 16, 29, 23, 13, 19, 32, 30]",75038.49650000001,10
959,"[30, 32, 19, 29, 12, 31, 14, 18]",73090.2405,8
960,"[30, 32, 19, 29, 16, 23, 8, 22, 6]",57191.842500000006,9
961,"[30, 32, 19, 29, 23, 21, 31, 20, 1]",60675.485,9
962,"[30, 32, 29, 16, 13, 14, 21, 23, 8, 22, 6]",66937.811,11
963,"[30, 32, 29, 22, 6, 4, 10, 17]",49323.7175,8
964,"[30, 32, 29, 22, 6, 4, 17, 10]",53290.628000000004,8
965,"[30, 32, 29, 23, 9, 13, 19, 29, 22, 6, 4, 10, 17]",76617.022,13
966,"[31, 12, 22, 29, 32, 19, 13, 14, 21, 23, 8, 22]",84736.38350000001,12
967,"[31, 12, 29, 22, 23, 9]",49074.42350000001,6
968,"[31, 12, 29, 22, 25, 28]",42789.0765,6
969,"[31, 14, 13, 16, 19, 18, 24]",39217.0945,7
970,"[31, 14, 13, 23, 21, 31, 12, 22, 6, 4]",67358.6375,10
971,"[31, 14, 18, 19, 16, 13, 23]",33696.895500000006,7
972,"[31, 14, 18, 19, 16, 23, 22, 29, 19]",50831.39950000001,9
973,"[31, 14, 18, 24, 2, 5, 11]",53919.341499999995,7
974,"[31, 14, 20, 1, 18, 24, 2, 5, 11]",69662.6175,9
975,"[31, 14, 21, 8, 22, 29, 19, 18, 24, 15, 3]",77580.05949999999,11
976,"[31, 14, 21, 8, 23, 13, 9]",28777.905999999995,7
977,"[31, 14, 21, 23, 8, 22, 6]",31194.530500000004,7
978,"[31, 14, 21, 23, 8, 22, 6, 4, 17, 10]",51490.82750000001,10
979,"[31, 14, 21, 23, 9, 13, 19, 29, 22]",40426.1385,9
980,"[31, 14, 21, 23, 13, 18, 24, 1, 20]",51664.59449999999,9
981,"[31, 14, 21, 23, 22, 25, 28, 4]",36682.2045,8
982,"[31, 14, 21, 23, 29, 22]",26078.170000000002,6
983,"[31, 20, 14, 21, 23, 16, 29, 32, 19, 18, 24, 2]",70932.36499999999,12
984,"[31, 21, 8, 22, 29, 19, 32, 30]",55965.3585,8
985,"[31, 21, 8, 23, 9, 13, 14, 18, 19]",42357.927,9
986,"[31, 21, 8, 23, 29, 19, 32, 30, 4, 6, 22, 25]",84581.1715,12
987,"[31, 21, 14, 18, 15, 19, 13]",43636.86550000001,7
988,"[31, 21, 14, 18, 19, 29, 22, 25, 28, 30, 32, 29, 22]",85669.47149999999,13
989,"[31, 21, 14, 18, 19, 32, 29, 22, 6, 4]",47499.268500000006,10
990,"[31, 21, 14, 18, 19, 32, 29, 23, 22, 6]",53868.624500000005,10
991,"[31, 21, 14, 18, 20, 1, 24, 15]",45381.0515,8
992,"[31, 21, 14, 18, 20, 31, 21, 23, 8, 22]",51036.628500000006,10
993,"[31, 21, 14, 18, 24, 1]",31440.487999999998,6
994,"[31, 21, 14, 18, 24, 1, 20, 31, 21, 23, 8]",58435.846999999994,11
995,"[31, 21, 14, 18, 24, 2]",32961.937999999995,6
996,"[31, 21, 14, 20, 18, 24, 2]",40230.9065,7
997,"[31, 21, 14, 20, 18, 24, 2, 5, 27]",66110.69949999999,9
998,"[31, 21, 23, 9, 13, 18, 24, 1]",40926.804,8
999,"[31, 21, 23, 22, 29, 16, 19, 18, 14, 13, 18]",61567.55,11
1000,"[31, 21, 23, 29, 22, 6, 4, 17, 10]",44122.46450000001,9
1001,"[31, 21, 23, 29, 22, 6, 4, 28, 25, 22, 29, 12]",59605.402,12
1002,"[32, 19, 13, 16, 23, 29, 19, 18, 24, 2]",62639.3285,10
1003,"[32, 19, 13, 16, 23, 29, 22, 6, 4, 10, 17, 3]",82650.14750000002,12
1004,"[32, 19, 13, 23, 8, 22, 29]",34519.7375,7
1005,"[32, 19, 15, 18, 14, 21, 23, 29, 22, 25, 28]",62198.95500000001,11
1006,"[32, 19, 16, 13, 9, 23, 21, 14, 31, 20, 1]",49272.3995,11
1007,"[32, 19, 16, 13, 23, 8, 22, 29]",37329.757000000005,8
1008,"[32, 19, 16, 23, 9, 13, 14, 21]",32262.340000000004,8
1009,"[32, 19, 16, 29, 19, 13]",29202.82050000001,6
1010,"[32, 19, 16, 29, 19, 18, 14, 21, 8, 23, 13, 16]",62632.080500000004,12
1011,"[32, 19, 16, 29, 32, 30]",39640.6905,6
1012,"[32, 19, 18, 1, 20, 31, 14, 21, 23, 16, 13, 9]",63076.715000000004,12
1013,"[32, 19, 18, 15, 3, 17, 4, 10]",77097.28000000003,8
1014,"[32, 19, 18, 20, 14, 13]",32871.454000000005,6
1015,"[32, 19, 18, 24, 2, 5, 27]",57796.4975,7
1016,"[32, 19, 29, 12, 22, 6]",46369.952000000005,6
1017,"[32, 29, 16, 13, 14, 21, 31, 20, 1, 24, 2]",59984.6615,11
1018,"[32, 29, 16, 13, 19, 18, 24, 2]",49295.665499999996,8
1019,"[32, 29, 19, 18, 14, 21, 23, 8]",42653.42800000001,8
1020,"[32, 29, 19, 18, 14, 21, 31]",36940.099500000004,7
1021,"[32, 29, 19, 18, 14, 21, 31, 12, 22, 25, 28, 4]",81211.8095,12
1022,"[32, 29, 19, 18, 24, 1]",39721.1965,6
1023,"[32, 29, 19, 18, 24, 2, 5]",51127.91599999999,7
1024,"[32, 29, 19, 18, 24, 2, 5, 11, 3]",85758.79,9
1025,"[32, 29, 19, 18, 24, 2, 15, 18, 14, 21, 23, 9]",89259.1525,12
1026,"[32, 29, 22, 6, 4, 17, 3, 15, 18]",79255.31150000001,9
1027,"[32, 29, 23, 9, 13, 19, 18, 24, 2, 5, 27]",78581.646,11
1028,"[32, 30, 4, 6, 22, 29, 12]",62635.43799999999,7
1029,"[32, 30, 4, 6, 22, 29, 16, 13, 14, 21, 31]",72972.37,11
1030,"[32, 30, 28, 25, 6, 22, 25, 28, 4, 17, 10]",70464.8005,11
1031,"[27, 5, 3, 17, 10]",85012.38100000002,5
