id,sequence,length,num_stops
35349,"[91, 154, 142, 3, 70, 9, 119]",43331.091,7
35350,"[91, 142, 3, 136, 80, 9, 119]",43440.7545,7
35351,"[91, 154, 120]",5156.7519999999995,3
35352,"[91, 154, 127, 120]",6230.687,4
35353,"[91, 138, 154, 120]",7724.541499999999,4
35354,"[91, 154, 46, 127, 120]",8378.160000000002,5
35355,"[91, 138, 154, 127, 120]",8798.4765,5
35356,"[91, 138, 124, 120]",8845.860999999999,4
35357,"[91, 142, 154, 120]",8937.6155,4
35358,"[91, 138, 124, 74, 120]",9773.598,5
35359,"[91, 138, 12, 124, 120]",9880.211,5
35360,"[91, 142, 154, 127, 120]",10011.550500000001,5
35361,"[91, 115, 123]",6033.4115,3
35362,"[91, 142, 123]",8181.545999999999,3
35363,"[91, 115, 49, 123]",8223.006000000001,4
35364,"[91, 137, 115, 123]",9290.407500000001,4
35365,"[91, 115, 29, 49, 123]",9423.8815,5
35366,"[91, 154, 142, 123]",10446.8455,4
35367,"[91, 142, 115, 123]",10475.188499999998,4
35368,"[91, 115, 29, 26, 123]",10870.4455,5
35369,"[91, 115, 49, 26, 123]",10870.8435,5
35370,"[91, 115, 29, 26, 49, 123]",11420.878,6
35371,"[91, 138, 124]",4836.0875,3
35372,"[91, 138, 12, 124]",5870.4375,4
35373,"[91, 154, 124]",6154.659,3
35374,"[91, 89, 12, 124]",7121.6145,4
35375,"[91, 137, 12, 124]",7165.936,4
35376,"[91, 89, 138, 124]",7296.237499999999,4
35377,"[91, 154, 138, 124]",7367.292000000001,4
35378,"[91, 138, 89, 12, 124]",7540.584499999999,5
35379,"[91, 89, 138, 12, 124]",8330.5875,5
35380,"[91, 154, 138, 12, 124]",8401.642,5
35381,"[91, 154, 127]",5092.969,3
35382,"[91, 154, 120, 127]",6294.469999999999,4
35383,"[91, 154, 46, 127]",7240.442000000001,4
35384,"[91, 138, 154, 127]",7660.7585,4
35385,"[91, 138, 154, 120, 127]",8862.2595,5
35386,"[91, 142, 154, 127]",8873.8325,4
35387,"[91, 138, 124, 74, 127]",9724.6895,5
35388,"[91, 138, 154, 46, 127]",9808.2315,5
35389,"[91, 138, 124, 120, 127]",9983.579,5
35390,"[91, 142, 154, 120, 127]",10075.3335,5
35391,"[91, 115, 29, 129]",8911.044,4
35392,"[91, 115, 123, 129]",8944.897,4
35393,"[91, 115, 29, 26, 129]",10408.2705,5
35394,"[91, 115, 49, 26, 129]",10408.668500000002,5
35395,"[91, 115, 49, 29, 129]",10683.817500000001,5
35396,"[91, 142, 123, 129]",11093.0315,4
35397,"[91, 115, 49, 123, 129]",11134.4915,5
35398,"[91, 115, 29, 49, 26, 129]",11609.544,6
35399,"[91, 137, 115, 29, 129]",12168.039999999999,5
35400,"[91, 115, 49, 29, 26, 129]",12181.044000000002,6
35401,"[91, 137, 130]",6906.883,3
35402,"[91, 115, 130]",7134.1325,3
35403,"[91, 115, 29, 130]",8295.058500000001,4
35404,"[91, 115, 137, 130]",9814.088,4
35405,"[91, 115, 49, 29, 130]",10067.832000000002,5
35406,"[91, 89, 137, 130]",10333.050500000001,4
35407,"[91, 137, 115, 130]",10391.1285,4
35408,"[91, 138, 12, 137, 130]",10741.8475,5
35409,"[91, 138, 89, 137, 130]",10752.020499999999,5
35410,"[91, 137, 115, 29, 130]",11552.0545,5
35411,"[91, 115, 29, 28, 132]",10208.538,5
35412,"[91, 137, 130, 54, 132]",10618.4025,5
35413,"[91, 115, 130, 54, 132]",10845.652,5
35414,"[91, 115, 49, 29, 28, 132]",11981.3115,6
35415,"[91, 115, 29, 130, 54, 132]",12006.578000000001,6
35416,"[91, 115, 29, 28, 54, 132]",12460.653,6
35417,"[91, 137, 115, 29, 28, 132]",13465.534,6
35418,"[91, 115, 137, 130, 54, 132]",13525.6075,6
35419,"[91, 137, 130, 28, 132]",13541.006,5
35420,"[91, 115, 130, 28, 132]",13768.255500000001,5
35421,"[91, 142, 3, 136]",16295.3975,4
35422,"[91, 154, 142, 3, 136]",18560.697,5
35423,"[91, 154, 5, 142, 3, 136]",20096.259000000002,6
35424,"[91, 115, 142, 3, 136]",20952.7505,5
35425,"[91, 138, 154, 142, 3, 136]",21128.4865,6
35426,"[91, 154, 58, 3, 136]",22470.1625,5
35427,"[91, 138, 154, 5, 142, 3, 136]",22664.048499999997,7
35428,"[91, 154, 58, 142, 3, 136]",23089.8185,6
35429,"[91, 154, 58, 5, 142, 3, 136]",23327.217000000004,7
35430,"[91, 89, 138, 154, 142, 3, 136]",23588.6365,7
35431,"[91, 137]",3152.1079999999997,2
35432,"[91, 115, 137]",6059.313,3
35433,"[91, 89, 137]",6578.2755,3
35434,"[91, 138, 12, 137]",6987.0725,4
35435,"[91, 138, 89, 137]",6997.245499999999,4
35436,"[91, 89, 12, 137]",8238.2495,4
35437,"[91, 138, 12, 149, 137]",8323.543999999998,5
35438,"[91, 138, 89, 12, 137]",8657.2195,5
35439,"[91, 138, 124, 12, 137]",8849.9155,5
35440,"[91, 89, 138, 12, 137]",9447.2225,5
35441,"[91, 154, 46, 96, 48, 44, 109, 116, 139]",22624.279,9
35442,"[91, 154, 46, 86, 48, 44, 109, 116, 139]",23014.504999999997,9
35443,"[91, 154, 46, 96, 48, 162, 116, 139]",23725.4505,8
35444,"[91, 154, 127, 46, 96, 48, 44, 109, 116, 139]",23780.474,10
35445,"[91, 154, 46, 96, 48, 44, 109, 116, 114, 139]",23804.804,10
35446,"[91, 154, 46, 86, 48, 162, 116, 139]",24115.676499999998,8
35447,"[91, 154, 127, 46, 86, 48, 44, 109, 116, 139]",24170.699999999997,10
35448,"[91, 154, 46, 86, 48, 44, 109, 116, 114, 139]",24195.03,10
35449,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 114, 139]",24286.386,11
35450,"[91, 154, 46, 96, 48, 162, 52, 139]",24308.8435,8
35451,"[91, 137, 30, 53, 112, 95, 141]",26450.441499999997,7
35452,"[91, 137, 30, 53, 112, 77, 141]",26642.266999999996,7
35453,"[91, 137, 30, 53, 78, 77, 141]",27014.839,7
35454,"[91, 137, 30, 53, 112, 95, 77, 141]",28486.179499999995,8
35455,"[91, 137, 30, 53, 112, 78, 77, 141]",28624.175499999998,8
35456,"[91, 137, 30, 53, 112, 77, 32, 141]",28676.092999999993,8
35457,"[91, 137, 30, 53, 112, 77, 95, 141]",28751.436999999994,8
35458,"[91, 137, 30, 53, 78, 77, 32, 141]",29048.664999999997,8
35459,"[91, 137, 30, 53, 78, 77, 95, 141]",29124.009000000002,8
35460,"[91, 115, 137, 30, 53, 112, 95, 141]",29357.6465,8
35461,"[91, 142]",2869.4245,2
35462,"[91, 154, 142]",5134.724,3
35463,"[91, 154, 5, 142]",6670.286000000001,4
35464,"[91, 115, 142]",7526.777499999998,3
35465,"[91, 138, 154, 142]",7702.5135,4
35466,"[91, 138, 154, 5, 142]",9238.075499999999,5
35467,"[91, 154, 58, 142]",9663.845500000003,4
35468,"[91, 154, 58, 5, 142]",9901.244000000002,5
35469,"[91, 89, 138, 154, 142]",10162.663499999999,5
35470,"[91, 137, 115, 142]",10783.7735,4
35471,"[91, 154, 46, 96, 143]",10377.44,5
35472,"[91, 154, 46, 17, 143]",10843.064,5
35473,"[91, 154, 127, 46, 96, 143]",11533.634999999998,6
35474,"[91, 138, 124, 74, 17, 143]",11746.6455,6
35475,"[91, 154, 127, 46, 17, 143]",11999.259,6
35476,"[91, 138, 12, 73, 17, 143]",12139.5675,6
35477,"[91, 154, 46, 86, 96, 143]",12313.283,6
35478,"[91, 154, 127, 74, 17, 143]",12463.197,6
35479,"[91, 154, 120, 74, 17, 143]",12575.8885,6
35480,"[91, 138, 12, 73, 93, 17, 143]",12593.7895,7
35481,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 87, 145]",22380.12,11
35482,"[91, 154, 46, 86, 48, 44, 109, 116, 24, 87, 145]",22770.345999999998,11
35483,"[91, 154, 46, 96, 48, 110, 144, 27, 87, 145]",23222.9205,10
35484,"[91, 154, 46, 96, 48, 110, 144, 27, 45, 87, 145]",23222.9205,11
35485,"[91, 154, 46, 96, 48, 1, 110, 144, 27, 87, 145]",23378.066,11
35486,"[91, 154, 46, 96, 48, 1, 110, 144, 27, 45, 87, 145]",23378.066,12
35487,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 45, 87, 145]",23426.004999999997,12
35488,"[91, 154, 46, 96, 48, 162, 116, 24, 87, 145]",23481.2915,10
35489,"[91, 154, 127, 46, 96, 48, 44, 109, 116, 24, 87, 145]",23536.315,12
35490,"[91, 138, 12, 90, 63, 66, 47, 144, 27, 87, 145]",23545.338499999998,11
35491,"[91, 115, 29, 129, 15, 146]",17865.890499999998,6
35492,"[91, 115, 29, 129, 83, 15, 146]",17865.890499999998,7
35493,"[91, 115, 123, 129, 15, 146]",17899.7435,6
35494,"[91, 115, 123, 129, 83, 15, 146]",17899.7435,7
35495,"[91, 115, 29, 26, 129, 15, 146]",19363.117,7
35496,"[91, 115, 29, 26, 129, 83, 15, 146]",19363.117,8
35497,"[91, 115, 49, 26, 129, 15, 146]",19363.515,7
35498,"[91, 115, 49, 26, 129, 83, 15, 146]",19363.515,8
35499,"[91, 115, 29, 129, 83, 50, 15, 146]",19411.3095,8
35500,"[91, 115, 123, 129, 83, 50, 15, 146]",19445.162500000002,8
35501,"[91, 154, 46, 96, 48, 72, 147]",40170.8465,7
35502,"[91, 154, 46, 86, 72, 147]",40278.716499999995,6
35503,"[91, 154, 46, 86, 48, 72, 147]",40561.072499999995,7
35504,"[91, 154, 127, 46, 96, 48, 72, 147]",41327.04149999999,8
35505,"[91, 154, 58, 72, 147]",41378.927500000005,5
35506,"[91, 154, 127, 46, 86, 72, 147]",41434.9115,7
35507,"[91, 154, 127, 46, 86, 48, 72, 147]",41717.2675,8
35508,"[91, 154, 46, 86, 96, 48, 72, 147]",42106.68949999999,8
35509,"[91, 154, 46, 96, 86, 72, 147]",42128.8305,7
35510,"[91, 154, 46, 96, 86, 48, 72, 147]",42411.186499999996,8
35511,"[91, 154, 46, 96, 48, 72, 20, 148]",38901.638000000006,8
35512,"[91, 154, 46, 86, 72, 20, 148]",39009.508,7
35513,"[91, 154, 46, 86, 48, 72, 20, 148]",39291.864,8
35514,"[91, 154, 127, 46, 96, 48, 72, 20, 148]",40057.833,9
35515,"[91, 154, 58, 72, 20, 148]",40109.71900000001,6
35516,"[91, 154, 127, 46, 86, 72, 20, 148]",40165.70300000001,8
35517,"[91, 154, 127, 46, 86, 48, 72, 20, 148]",40448.05900000001,9
35518,"[91, 154, 46, 86, 96, 48, 72, 20, 148]",40837.481,9
35519,"[91, 154, 46, 96, 86, 72, 20, 148]",40859.622,8
35520,"[91, 154, 46, 96, 86, 48, 72, 20, 148]",41141.978,9
35521,"[91, 154, 46, 96, 48, 110, 144, 151]",19963.3915,8
35522,"[91, 154, 46, 96, 48, 1, 110, 144, 151]",20118.537,9
35523,"[91, 138, 12, 90, 63, 66, 47, 144, 151]",20285.8095,9
35524,"[91, 154, 46, 17, 66, 47, 144, 151]",20333.603,8
35525,"[91, 154, 46, 86, 48, 110, 144, 151]",20353.6175,8
35526,"[91, 138, 12, 73, 93, 42, 66, 47, 144, 151]",20365.4355,10
35527,"[91, 154, 46, 86, 48, 1, 110, 144, 151]",20508.763,9
35528,"[91, 154, 46, 17, 42, 66, 47, 144, 151]",20606.395999999997,9
35529,"[91, 154, 46, 96, 48, 44, 1, 110, 144, 151]",20615.4155,10
35530,"[91, 154, 46, 86, 48, 44, 1, 110, 144, 151]",21005.641499999998,10
35531,"[91, 138, 12, 90, 14, 117, 97, 108, 37, 101, 153]",26275.422,11
35532,"[91, 138, 12, 90, 94, 107, 108, 37, 101, 153]",27436.380499999996,10
35533,"[91, 138, 12, 90, 14, 117, 97, 108, 16, 37, 101, 153]",27453.627999999997,12
35534,"[91, 89, 12, 90, 14, 117, 97, 108, 37, 101, 153]",27526.599000000002,11
35535,"[91, 137, 12, 90, 14, 117, 97, 108, 37, 101, 153]",27570.9205,11
35536,"[91, 138, 12, 90, 63, 35, 97, 108, 37, 101, 153]",27821.743,11
35537,"[91, 138, 89, 12, 90, 14, 117, 97, 108, 37, 101, 153]",27945.569,12
35538,"[91, 138, 12, 90, 14, 117, 97, 107, 108, 37, 101, 153]",28093.697,12
35539,"[91, 138, 124, 12, 90, 14, 117, 97, 108, 37, 101, 153]",28138.265,12
35540,"[91, 154, 46, 96, 48, 110, 144, 151, 69, 153]",28571.114999999998,10
35541,"[91, 154]",2111.6425,2
35542,"[91, 138, 154]",4679.432,3
35543,"[91, 142, 154]",5892.506,3
35544,"[91, 89, 138, 154]",7139.581999999999,4
35545,"[91, 142, 5, 154]",7428.068000000001,4
35546,"[91, 138, 124, 154]",8879.104,4
35547,"[91, 138, 12, 124, 154]",9913.454,5
35548,"[91, 142, 58, 154]",10421.627500000002,4
35549,"[91, 89, 12, 138, 154]",10514.421,5
35550,"[91, 115, 142, 154]",10549.858999999999,4
35551,"[91, 138, 12, 90, 63, 66, 47, 156]",20527.188500000004,8
35552,"[91, 154, 46, 17, 66, 47, 156]",20574.982000000004,7
35553,"[91, 138, 12, 73, 93, 42, 66, 47, 156]",20606.8145,9
35554,"[91, 154, 46, 96, 48, 110, 144, 156]",20796.4375,8
35555,"[91, 154, 46, 17, 42, 66, 47, 156]",20847.775,8
35556,"[91, 154, 46, 96, 48, 1, 110, 144, 156]",20951.583,9
35557,"[91, 138, 12, 90, 63, 66, 47, 144, 156]",21118.855499999998,9
35558,"[91, 154, 46, 17, 66, 47, 144, 156]",21166.648999999998,8
35559,"[91, 154, 46, 86, 48, 110, 144, 156]",21186.663500000002,8
35560,"[91, 138, 12, 73, 93, 42, 66, 47, 144, 156]",21198.4815,10
35561,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157]",31766.032499999998,14
35562,"[91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157]",32156.258499999996,14
35563,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 98, 13, 92, 43, 157]",32330.2535,15
35564,"[91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 98, 13, 92, 43, 157]",32720.479499999998,15
35565,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158, 23, 157]",32813.863,13
35566,"[91, 154, 46, 96, 48, 162, 116, 24, 21, 13, 92, 43, 157]",32867.204,13
35567,"[91, 154, 127, 46, 96, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157]",32922.2275,15
35568,"[91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 158, 23, 157]",33204.08899999999,13
35569,"[91, 154, 46, 86, 48, 162, 116, 24, 21, 13, 92, 43, 157]",33257.43,13
35570,"[91, 154, 127, 46, 86, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157]",33312.453499999996,15
35571,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158]",23279.7005,11
35572,"[91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 158]",23669.926499999998,11
35573,"[91, 154, 46, 96, 48, 44, 109, 116, 114, 158]",23900.7235,10
35574,"[91, 154, 46, 86, 48, 44, 109, 116, 114, 158]",24290.9495,10
35575,"[91, 154, 46, 96, 48, 162, 116, 24, 21, 158]",24380.872,10
35576,"[91, 154, 46, 96, 48, 44, 109, 116, 24, 114, 158]",24382.3055,11
35577,"[91, 154, 127, 46, 96, 48, 44, 109, 116, 24, 21, 158]",24435.8955,12
35578,"[91, 154, 46, 86, 48, 162, 116, 24, 21, 158]",24771.097999999998,10
35579,"[91, 154, 46, 86, 48, 44, 109, 116, 24, 114, 158]",24772.531499999997,11
35580,"[91, 154, 127, 46, 86, 48, 44, 109, 116, 24, 21, 158]",24826.121499999997,12
35581,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 142, 3]",30667.394499999995,13
35582,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 58, 3]",31024.014499999997,11
35583,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 46, 154, 142, 3]",31057.620499999997,13
35584,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 96, 46, 154, 142, 3]",31231.6155,14
35585,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 58, 3]",31519.995499999997,12
35586,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 86, 58, 3]",31588.235500000003,12
35587,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 86, 46, 154, 142, 3]",31621.841499999995,14
35588,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 58, 142, 3]",31643.6705,12
35589,"[92, 13, 21, 24, 116, 162, 48, 96, 46, 154, 142, 3]",31768.566,12
35590,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 127, 154, 142, 3]",31823.589499999995,14
35591,"[92, 60, 4]",8228.446,3
35592,"[92, 43, 122, 4]",9127.461000000001,4
35593,"[92, 43, 60, 4]",10008.863000000001,4
35594,"[92, 60, 40, 4]",10505.594000000001,4
35595,"[92, 11, 40, 4]",10640.696500000002,4
35596,"[92, 60, 122, 4]",11459.516500000002,4
35597,"[92, 11, 60, 4]",11927.681,4
35598,"[92, 43, 60, 40, 4]",12286.011000000002,5
35599,"[92, 43, 122, 102, 4]",12544.059000000001,5
35600,"[92, 43, 157, 122, 4]",12698.965500000002,5
35601,"[92, 43, 157, 118, 8]",18366.6725,5
35602,"[92, 43, 157, 88, 118, 8]",18608.3005,6
35603,"[92, 43, 157, 118, 100, 8]",19614.5345,6
35604,"[92, 23, 79, 118, 8]",19727.635000000002,5
35605,"[92, 43, 157, 88, 118, 100, 8]",19856.1625,7
35606,"[92, 23, 79, 118, 100, 8]",20975.497,6
35607,"[92, 158, 79, 118, 8]",21459.332000000002,5
35608,"[92, 13, 158, 79, 118, 8]",21730.606,6
35609,"[92, 158, 23, 79, 118, 8]",22521.6215,6
35610,"[92, 43, 122, 157, 118, 8]",22589.743000000002,6
35611,"[92, 158, 139, 140, 72, 9]",26082.374,6
35612,"[92, 23, 79, 140, 72, 9]",26204.612999999998,6
35613,"[92, 13, 158, 139, 140, 72, 9]",26353.648,7
35614,"[92, 158, 114, 139, 140, 72, 9]",27262.899,7
35615,"[92, 13, 158, 114, 139, 140, 72, 9]",27534.173,8
35616,"[92, 158, 139, 105, 31, 72, 9]",27582.112500000003,7
35617,"[92, 13, 21, 114, 139, 140, 72, 9]",27837.4955,8
35618,"[92, 13, 158, 139, 105, 31, 72, 9]",27853.3865,8
35619,"[92, 158, 79, 140, 72, 9]",27936.31,6
35620,"[92, 13, 158, 79, 140, 72, 9]",28207.584,7
35621,"[92, 11]",4964.244500000001,2
35622,"[92, 64, 11]",7522.2495,3
35623,"[92, 60, 11]",7690.1005000000005,3
35624,"[92, 60, 40, 11]",9130.092,4
35625,"[92, 43, 60, 11]",9470.517500000002,4
35626,"[92, 13, 64, 11]",9705.793,4
35627,"[92, 64, 33, 11]",9990.180499999999,4
35628,"[92, 13, 125, 64, 11]",10887.725999999999,5
35629,"[92, 43, 60, 40, 11]",10910.509000000002,5
35630,"[92, 60, 64, 11]",11572.927500000002,4
35631,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 73, 12]",24459.8495,11
35632,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 63, 90, 12]",24823.217500000002,12
35633,"[92, 13, 98, 87, 27, 144, 47, 66, 63, 90, 12]",24823.217500000002,11
35634,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 42, 93, 73, 12]",24902.843500000003,13
35635,"[92, 13, 98, 87, 27, 144, 47, 66, 42, 93, 73, 12]",24902.843500000003,12
35636,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 93, 73, 12]",24914.0715,12
35637,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 17, 73, 12]",25024.0705,12
35638,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 74, 124, 12]",25101.277499999997,12
35639,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 17, 93, 73, 12]",25478.2925,13
35640,"[92, 13, 21, 24, 116, 162, 48, 17, 73, 12]",25561.021,10
35641,"[92, 13]",1778.827,2
35642,"[92, 158, 13]",7421.219,3
35643,"[92, 23, 158, 13]",10025.4835,4
35644,"[92, 64, 13]",10861.463499999998,3
35645,"[92, 158, 21, 13]",10934.1995,4
35646,"[92, 158, 21, 98, 13]",11498.4205,5
35647,"[92, 64, 125, 13]",12043.396499999999,4
35648,"[92, 11, 64, 13]",12891.210500000001,4
35649,"[92, 158, 114, 21, 13]",13383.649500000001,5
35650,"[92, 23, 158, 21, 13]",13538.464000000002,5
35651,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 73, 12, 19]",28848.3525,12
35652,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 63, 90, 19]",28898.197,12
35653,"[92, 13, 98, 87, 27, 144, 47, 66, 63, 90, 19]",28898.197,11
35654,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 63, 90, 12, 19]",29211.720500000003,13
35655,"[92, 13, 98, 87, 27, 144, 47, 66, 63, 90, 12, 19]",29211.720500000003,12
35656,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 42, 93, 73, 12, 19]",29291.3465,14
35657,"[92, 13, 98, 87, 27, 144, 47, 66, 42, 93, 73, 12, 19]",29291.3465,13
35658,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 93, 73, 12, 19]",29302.574499999995,13
35659,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 17, 73, 12, 19]",29412.5735,13
35660,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 74, 124, 12, 19]",29489.780499999993,13
35661,"[92, 43, 157, 118, 8, 22]",28726.598999999995,6
35662,"[92, 43, 157, 88, 118, 8, 22]",28968.227,7
35663,"[92, 43, 157, 118, 133, 22]",29519.175499999998,6
35664,"[92, 43, 157, 88, 118, 133, 22]",29760.803499999998,7
35665,"[92, 43, 157, 118, 100, 8, 22]",29974.460999999996,7
35666,"[92, 23, 79, 118, 8, 22]",30087.561499999996,6
35667,"[92, 43, 157, 88, 118, 100, 8, 22]",30216.088999999993,8
35668,"[92, 43, 157, 118, 8, 131, 22]",30314.2095,7
35669,"[92, 43, 157, 88, 118, 8, 131, 22]",30555.8375,8
35670,"[92, 23, 79, 118, 133, 22]",30880.138,6
35671,"[92, 23]",4369.525000000001,2
35672,"[92, 158, 23]",7163.5115000000005,3
35673,"[92, 13, 158, 23]",7434.7855,4
35674,"[92, 43, 23]",8426.8845,3
35675,"[92, 13, 21, 158, 23]",10947.766000000001,5
35676,"[92, 13, 98, 21, 158, 23]",11511.987,6
35677,"[92, 158, 79, 23]",11884.874,4
35678,"[92, 13, 158, 79, 23]",12156.148000000001,5
35679,"[92, 60, 43, 23]",13282.9155,4
35680,"[92, 43, 157, 23]",13323.5775,4
35681,"[92, 13, 21, 24]",8588.7425,4
35682,"[92, 13, 98, 21, 24]",9152.9635,5
35683,"[92, 158, 21, 24]",11055.337,4
35684,"[92, 13, 158, 21, 24]",11326.611,5
35685,"[92, 13, 98, 87, 24]",11391.090500000002,5
35686,"[92, 158, 114, 24]",12157.942000000001,4
35687,"[92, 13, 158, 114, 24]",12429.216,5
35688,"[92, 13, 98, 87, 45, 24]",12436.9755,6
35689,"[92, 13, 21, 114, 24]",12732.5385,5
35690,"[92, 13, 21, 87, 24]",12890.873000000003,5
35691,"[92, 13, 125, 69, 16, 108, 107, 94, 30]",28251.736000000004,9
35692,"[92, 64, 125, 69, 16, 108, 107, 94, 30]",28485.6115,9
35693,"[92, 13, 125, 69, 160, 16, 108, 107, 94, 30]",28642.182999999997,10
35694,"[92, 64, 125, 69, 160, 16, 108, 107, 94, 30]",28876.0585,10
35695,"[92, 13, 125, 69, 159, 108, 107, 94, 30]",28921.161999999997,9
35696,"[92, 13, 98, 87, 45, 27, 144, 47, 35, 117, 94, 30]",29079.259000000005,12
35697,"[92, 13, 98, 87, 27, 144, 47, 35, 117, 94, 30]",29079.259000000005,11
35698,"[92, 64, 125, 69, 159, 108, 107, 94, 30]",29155.0375,9
35699,"[92, 13, 98, 87, 45, 27, 144, 47, 97, 94, 30]",29196.58,11
35700,"[92, 13, 98, 87, 27, 144, 47, 97, 94, 30]",29196.58,10
35701,"[92, 11, 33]",7259.811000000001,3
35702,"[92, 64, 33]",7694.614,3
35703,"[92, 13, 125, 33]",9690.5265,4
35704,"[92, 11, 64, 33]",9724.361,4
35705,"[92, 64, 11, 33]",9817.815999999999,4
35706,"[92, 13, 64, 33]",9878.1575,4
35707,"[92, 64, 125, 33]",9924.402,4
35708,"[92, 60, 11, 33]",9985.667000000001,4
35709,"[92, 13, 125, 64, 33]",11060.090499999998,5
35710,"[92, 60, 40, 11, 33]",11425.658500000001,5
35711,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 91, 115, 29, 129, 15, 36]",42989.6595,17
35712,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 91, 115, 29, 129, 83, 15, 36]",42989.6595,18
35713,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 91, 115, 123, 129, 15, 36]",43023.512500000004,17
35714,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 91, 115, 123, 129, 83, 15, 36]",43023.512500000004,18
35715,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 142, 123, 129, 15, 36]",43213.6615,16
35716,"[92, 13, 21, 24, 116, 109, 44, 48, 96, 46, 154, 142, 123, 129, 83, 15, 36]",43213.661499999995,17
35717,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 46, 154, 91, 115, 29, 129, 15, 36]",43379.8855,17
35718,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 46, 154, 91, 115, 29, 129, 83, 15, 36]",43379.8855,18
35719,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 46, 154, 91, 115, 123, 129, 15, 36]",43413.7385,17
35720,"[92, 13, 21, 24, 116, 109, 44, 48, 86, 46, 154, 91, 115, 123, 129, 83, 15, 36]",43413.7385,18
35721,"[92, 13, 125, 69, 160, 37]",15851.395,6
35722,"[92, 13, 125, 69, 16, 37]",15992.736,6
35723,"[92, 64, 125, 69, 160, 37]",16085.2705,6
35724,"[92, 64, 125, 69, 16, 37]",16226.611499999999,6
35725,"[92, 13, 125, 69, 160, 16, 37]",16383.183,7
35726,"[92, 64, 125, 69, 160, 16, 37]",16617.0585,7
35727,"[92, 13, 125, 69, 101, 37]",16883.440499999997,6
35728,"[92, 11, 33, 69, 160, 37]",16990.268,6
35729,"[92, 13, 125, 69, 159, 16, 37]",16997.161,7
35730,"[92, 13, 125, 69, 160, 101, 37]",17085.873,7
35731,"[92, 13, 98, 87, 27, 144, 47, 66, 42]",19059.096000000005,9
35732,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 42]",19059.096000000005,10
35733,"[92, 13, 21, 24, 116, 109, 44, 48, 17, 42]",20361.595999999998,10
35734,"[92, 13, 21, 87, 45, 27, 144, 47, 66, 42]",20558.878500000006,10
35735,"[92, 13, 21, 87, 27, 144, 47, 66, 42]",20558.878500000006,9
35736,"[92, 13, 98, 87, 27, 144, 47, 66, 63, 42]",20617.43,10
35737,"[92, 13, 98, 87, 45, 27, 144, 47, 66, 63, 42]",20617.43,11
35738,"[92, 13, 98, 21, 24, 116, 109, 44, 48, 17, 42]",20925.817,11
35739,"[92, 13, 21, 24, 27, 144, 47, 66, 42]",21095.506999999998,9
35740,"[92, 13, 21, 24, 45, 27, 144, 47, 66, 42]",21095.507000000005,10
35741,"[92, 43]",2939.7480000000005,2
35742,"[92, 60, 43]",7795.779,3
35743,"[92, 23, 43]",9856.661499999998,3
35744,"[92, 11, 60, 43]",11495.014000000001,4
