id,sequence,length,num_stops
1015,"[9, 15, 8, 6, 4, 2]",19,6
1016,"[9, 15, 8, 6, 4, 5, 2]",26,7
1017,"[9, 15, 7, 10, 8, 6, 3, 2]",32,8
1018,"[9, 15, 8, 10, 11, 12, 4, 2]",46,8
1019,"[9, 15, 7, 10, 11, 12, 4, 2]",45,8
1020,"[9, 15, 7, 10, 8, 6, 4, 2]",34,8
1021,"[9, 15, 6, 3]",14,4
1022,"[9, 15, 8, 6, 3]",15,5
1023,"[9, 15, 6, 4, 2, 3]",20,6
1024,"[9, 15, 7, 10, 8, 6, 3]",30,7
1025,"[9, 15, 8, 6, 4, 2, 3]",21,7
1026,"[9, 15, 6, 4, 5, 2, 3]",27,7
1027,"[9, 15, 8, 6, 4, 5, 2, 3]",28,8
1028,"[9, 15, 8, 10, 11, 12, 4, 2, 3]",48,9
1029,"[9, 15, 7, 10, 11, 12, 4, 2, 3]",47,9
1030,"[9, 15, 7, 10, 8, 6, 4, 2, 3]",36,9
1031,"[9, 15, 6, 4]",15,4
1032,"[9, 15, 8, 6, 4]",16,5
1033,"[9, 15, 6, 3, 2, 4]",19,6
1034,"[9, 15, 7, 10, 8, 6, 4]",31,7
1035,"[9, 15, 8, 10, 11, 12, 4]",43,7
1036,"[9, 15, 8, 6, 3, 2, 4]",20,7
1037,"[9, 15, 6, 3, 2, 5, 4]",26,7
1038,"[9, 15, 7, 10, 11, 12, 4]",42,7
1039,"[9, 15, 6, 8, 10, 11, 12, 4]",46,8
1040,"[9, 15, 8, 10, 13, 11, 12, 4]",53,8
1041,"[9, 15, 6, 4, 5]",19,5
1042,"[9, 15, 8, 6, 4, 5]",20,6
1043,"[9, 15, 6, 3, 2, 5]",22,6
1044,"[9, 15, 6, 4, 2, 5]",24,6
1045,"[9, 15, 8, 6, 3, 2, 5]",23,7
1046,"[9, 15, 8, 6, 4, 2, 5]",25,7
1047,"[9, 15, 6, 3, 2, 4, 5]",23,7
1048,"[9, 15, 7, 10, 8, 6, 4, 5]",35,8
1049,"[9, 15, 8, 10, 11, 12, 4, 5]",47,8
1050,"[9, 15, 8, 6, 3, 2, 4, 5]",24,8
1051,"[9, 15, 6]",11,3
1052,"[9, 15, 8, 6]",12,4
1053,"[9, 15, 7, 10, 8, 6]",27,6
1054,"[9, 15, 8, 10, 11, 12, 4, 6]",47,8
1055,"[9, 15, 7, 10, 11, 12, 4, 6]",46,8
1056,"[9, 15, 8, 10, 13, 11, 12, 4, 6]",57,9
1057,"[9, 15, 7, 10, 13, 11, 12, 4, 6]",56,9
1058,"[9, 15, 8, 10, 11, 12, 4, 2, 3, 6]",51,10
1059,"[9, 15, 7, 10, 11, 12, 4, 2, 3, 6]",50,10
1060,"[9, 15, 8, 10, 14, 13, 11, 12, 4, 6]",57,10
1061,"[9, 15, 7]",10,3
1062,"[9, 15, 8, 10, 7]",25,5
1063,"[9, 15, 6, 8, 10, 7]",28,6
1064,"[9, 15, 6, 4, 12, 11, 10, 7]",47,8
1065,"[9, 15, 8, 6, 4, 12, 11, 10, 7]",48,9
1066,"[9, 15, 6, 4, 12, 11, 13, 10, 7]",57,9
1067,"[9, 15, 6, 3, 2, 4, 12, 11, 10, 7]",51,10
1068,"[9, 15, 8, 6, 4, 12, 11, 13, 10, 7]",58,10
1069,"[9, 15, 6, 4, 12, 11, 13, 14, 10, 7]",57,10
1070,"[9, 15, 8, 6, 3, 2, 4, 12, 11, 10, 7]",52,11
1071,"[9, 15, 8]",10,3
1072,"[9, 15, 6, 8]",13,4
1073,"[9, 15, 7, 10, 8]",25,5
1074,"[9, 15, 6, 4, 12, 11, 10, 8]",48,8
1075,"[9, 15, 7, 10, 11, 12, 4, 6, 8]",48,9
1076,"[9, 15, 6, 4, 12, 11, 13, 10, 8]",58,9
1077,"[9, 15, 6, 3, 2, 4, 12, 11, 10, 8]",52,10
1078,"[9, 15, 7, 10, 13, 11, 12, 4, 6, 8]",58,10
1079,"[9, 15, 6, 4, 12, 11, 13, 14, 10, 8]",58,10
1080,"[9, 15, 7, 10, 11, 12, 4, 2, 3, 6, 8]",52,11
1081,"[9, 15, 7, 10]",17,4
1082,"[9, 15, 8, 10]",18,4
1083,"[9, 15, 6, 8, 10]",21,5
1084,"[9, 15, 6, 4, 12, 11, 10]",40,7
1085,"[9, 15, 8, 6, 4, 12, 11, 10]",41,8
1086,"[9, 15, 6, 4, 12, 11, 13, 10]",50,8
1087,"[9, 15, 6, 3, 2, 4, 12, 11, 10]",44,9
1088,"[9, 15, 8, 6, 4, 12, 11, 13, 10]",51,9
1089,"[9, 15, 6, 4, 12, 11, 13, 14, 10]",50,9
1090,"[9, 15, 8, 6, 3, 2, 4, 12, 11, 10]",45,10
1091,"[9, 15, 7, 10, 11]",22,5
1092,"[9, 15, 8, 10, 11]",23,5
1093,"[9, 15, 7, 10, 13, 11]",32,6
1094,"[9, 15, 6, 4, 12, 11]",35,6
1095,"[9, 15, 8, 10, 13, 11]",33,6
1096,"[9, 15, 6, 8, 10, 11]",26,6
1097,"[9, 15, 8, 6, 4, 12, 11]",36,7
1098,"[9, 15, 7, 10, 14, 13, 11]",32,7
1099,"[9, 15, 8, 10, 14, 13, 11]",33,7
1100,"[9, 15, 6, 8, 10, 13, 11]",36,7
1101,"[9, 15, 6, 4, 12]",25,5
1102,"[9, 15, 7, 10, 11, 12]",32,6
1103,"[9, 15, 8, 6, 4, 12]",26,6
1104,"[9, 15, 8, 10, 11, 12]",33,6
1105,"[9, 15, 6, 3, 2, 4, 12]",29,7
1106,"[9, 15, 7, 10, 13, 11, 12]",42,7
1107,"[9, 15, 8, 10, 13, 11, 12]",43,7
1108,"[9, 15, 6, 8, 10, 11, 12]",36,7
1109,"[9, 15, 8, 6, 3, 2, 4, 12]",30,8
1110,"[9, 15, 6, 3, 2, 5, 4, 12]",36,8
1111,"[9, 15, 7, 10, 13]",27,5
1112,"[9, 15, 8, 10, 13]",28,5
1113,"[9, 15, 7, 10, 11, 13]",27,6
1114,"[9, 15, 6, 8, 10, 13]",31,6
1115,"[9, 15, 8, 10, 11, 13]",28,6
1116,"[9, 15, 7, 10, 14, 13]",27,6
1117,"[9, 15, 8, 10, 14, 13]",28,6
1118,"[9, 15, 6, 4, 12, 11, 13]",40,7
1119,"[9, 15, 6, 8, 10, 11, 13]",31,7
1120,"[9, 15, 6, 8, 10, 14, 13]",31,7
1121,"[9, 15, 7, 10, 14]",25,5
1122,"[9, 15, 8, 10, 14]",26,5
1123,"[9, 15, 7, 10, 13, 14]",29,6
1124,"[9, 15, 6, 8, 10, 14]",29,6
1125,"[9, 15, 8, 10, 13, 14]",30,6
1126,"[9, 15, 7, 10, 11, 13, 14]",29,7
1127,"[9, 15, 6, 8, 10, 13, 14]",33,7
1128,"[9, 15, 8, 10, 11, 13, 14]",30,7
1129,"[9, 15, 6, 4, 12, 11, 10, 14]",48,8
1130,"[9, 15, 6, 8, 10, 11, 13, 14]",33,8
1131,"[9, 15]",8,2
1132,,0,0
1133,,0,0
1134,,0,0
1135,,0,0
1136,,0,0
1137,,0,0
1138,,0,0
1139,,0,0
1140,,0,0
1141,"[10, 8, 6, 3, 2, 1]",23,6
1142,"[10, 11, 12, 4, 2, 1]",36,6
1143,"[10, 8, 6, 4, 2, 1]",25,6
1144,"[10, 8, 15, 6, 3, 2, 1]",26,7
1145,"[10, 7, 15, 6, 3, 2, 1]",25,7
1146,"[10, 11, 12, 4, 5, 2, 1]",43,7
1147,"[10, 8, 6, 4, 5, 2, 1]",32,7
1148,"[10, 8, 15, 6, 4, 2, 1]",28,7
1149,"[10, 13, 11, 12, 4, 2, 1]",46,7
1150,"[10, 7, 15, 6, 4, 2, 1]",27,7
1151,"[10, 8, 6, 3, 2]",15,5
1152,"[10, 11, 12, 4, 2]",28,5
1153,"[10, 8, 6, 4, 2]",17,5
1154,"[10, 8, 15, 6, 3, 2]",18,6
1155,"[10, 7, 15, 6, 3, 2]",17,6
1156,"[10, 11, 12, 4, 5, 2]",35,6
1157,"[10, 8, 6, 4, 5, 2]",24,6
1158,"[10, 8, 15, 6, 4, 2]",20,6
1159,"[10, 13, 11, 12, 4, 2]",38,6
1160,"[10, 7, 15, 6, 4, 2]",19,6
1161,"[10, 8, 6, 4]",14,4
1162,"[10, 11, 12, 4]",25,4
1163,"[10, 8, 15, 6, 4]",17,5
1164,"[10, 7, 15, 6, 4]",16,5
1165,"[10, 13, 11, 12, 4]",35,5
1166,"[10, 8, 6, 3, 2, 4]",18,6
1167,"[10, 7, 15, 8, 6, 4]",17,6
1168,"[10, 14, 13, 11, 12, 4]",35,6
1169,"[10, 8, 15, 6, 3, 2, 4]",21,7
1170,"[10, 7, 15, 6, 3, 2, 4]",20,7
1171,"[10, 8, 6, 4, 5]",18,5
1172,"[10, 11, 12, 4, 5]",29,5
1173,"[10, 8, 15, 6, 4, 5]",21,6
1174,"[10, 8, 6, 3, 2, 5]",21,6
1175,"[10, 8, 6, 4, 2, 5]",23,6
1176,"[10, 7, 15, 6, 4, 5]",20,6
1177,"[10, 11, 12, 4, 2, 5]",34,6
1178,"[10, 13, 11, 12, 4, 5]",39,6
1179,"[10, 8, 15, 6, 3, 2, 5]",24,7
1180,"[10, 8, 15, 6, 4, 2, 5]",26,7
1181,"[10, 8, 6]",10,3
1182,"[10, 7, 15, 6]",12,4
1183,"[10, 8, 15, 6]",13,4
1184,"[10, 11, 12, 4, 6]",29,5
1185,"[10, 7, 15, 8, 6]",13,5
1186,"[10, 13, 11, 12, 4, 6]",39,6
1187,"[10, 11, 12, 4, 2, 3, 6]",33,7
1188,"[10, 14, 13, 11, 12, 4, 6]",39,7
1189,"[10, 13, 11, 12, 4, 2, 3, 6]",43,8
1190,"[10, 11, 12, 4, 5, 2, 3, 6]",40,8
1191,"[10, 8]",8,2
1192,"[10, 7, 15, 8]",11,4
1193,"[10, 7, 15, 6, 8]",14,5
1194,"[10, 11, 12, 4, 6, 8]",31,6
1195,"[10, 13, 11, 12, 4, 6, 8]",41,7
1196,"[10, 11, 12, 4, 6, 15, 8]",34,7
1197,"[10, 11, 12, 4, 2, 3, 6, 8]",35,8
1198,"[10, 14, 13, 11, 12, 4, 6, 8]",41,8
1199,"[10, 13, 11, 12, 4, 6, 15, 8]",44,8
1200,"[10, 13, 11, 12, 4, 2, 3, 6, 8]",45,9
1201,"[10, 7, 15, 9]",17,4
1202,"[10, 8, 15, 9]",18,4
1203,"[10, 8, 6, 15, 9]",21,5
1204,"[10, 11, 12, 4, 6, 15, 9]",40,7
1205,"[10, 13, 11, 12, 4, 6, 15, 9]",50,8
1206,"[10, 11, 12, 4, 6, 8, 15, 9]",41,8
1207,"[10, 11, 12, 4, 2, 3, 6, 15, 9]",44,9
1208,"[10, 14, 13, 11, 12, 4, 6, 15, 9]",50,9
1209,"[10, 13, 11, 12, 4, 6, 8, 15, 9]",51,9
1210,"[10, 13, 11, 12, 4, 2, 3, 6, 15, 9]",54,10
1211,"[10, 11]",5,2
1212,"[10, 13, 11]",15,3
1213,"[10, 14, 13, 11]",15,4
1214,"[10, 8, 6, 4, 12, 11]",34,6
1215,"[10, 7, 15, 6, 4, 12, 11]",36,7
1216,"[10, 8, 15, 6, 4, 12, 11]",37,7
1217,"[10, 8, 6, 3, 2, 4, 12, 11]",38,8
1218,"[10, 7, 15, 8, 6, 4, 12, 11]",37,8
1219,"[10, 7, 15, 6, 3, 2, 4, 12, 11]",40,9
1220,"[10, 8, 15, 6, 3, 2, 4, 12, 11]",41,9
1221,"[10, 11, 12]",15,3
1222,"[10, 13, 11, 12]",25,4
1223,"[10, 8, 6, 4, 12]",24,5
1224,"[10, 14, 13, 11, 12]",25,5
1225,"[10, 8, 15, 6, 4, 12]",27,6
1226,"[10, 7, 15, 6, 4, 12]",26,6
1227,"[10, 8, 6, 3, 2, 4, 12]",28,7
1228,"[10, 7, 15, 8, 6, 4, 12]",27,7
1229,"[10, 8, 15, 6, 3, 2, 4, 12]",31,8
1230,"[10, 7, 15, 6, 3, 2, 4, 12]",30,8
1231,"[10, 13]",10,2
1232,"[10, 11, 13]",10,3
1233,"[10, 14, 13]",10,3
1234,"[10, 8, 6, 4, 12, 11, 13]",39,7
1235,"[10, 7, 15, 6, 4, 12, 11, 13]",41,8
1236,"[10, 8, 15, 6, 4, 12, 11, 13]",42,8
1237,"[10, 8, 6, 3, 2, 4, 12, 11, 13]",43,9
1238,"[10, 7, 15, 8, 6, 4, 12, 11, 13]",42,9
1239,"[10, 7, 15, 6, 3, 2, 4, 12, 11, 13]",45,10
1240,"[10, 8, 15, 6, 3, 2, 4, 12, 11, 13]",46,10
1241,"[10, 14]",8,2
1242,"[10, 13, 14]",12,3
1243,"[10, 11, 13, 14]",12,4
1244,"[10, 8, 6, 4, 12, 11, 13, 14]",41,8
1245,"[10, 7, 15, 6, 4, 12, 11, 13, 14]",43,9
1246,"[10, 8, 15, 6, 4, 12, 11, 13, 14]",44,9
1247,"[10, 8, 6, 3, 2, 4, 12, 11, 13, 14]",45,10
1248,"[10, 7, 15, 8, 6, 4, 12, 11, 13, 14]",44,10
1249,"[10, 7, 15, 6, 3, 2, 4, 12, 11, 13, 14]",47,11
1250,"[10, 8, 15, 6, 3, 2, 4, 12, 11, 13, 14]",48,11
1251,"[10, 7, 15]",9,3
1252,"[10, 8, 15]",10,3
1253,"[10, 8, 6, 15]",13,4
1254,"[10, 11, 12, 4, 6, 15]",32,6
1255,"[10, 13, 11, 12, 4, 6, 15]",42,7
1256,"[10, 11, 12, 4, 6, 8, 15]",33,7
1257,"[10, 11, 12, 4, 2, 3, 6, 15]",36,8
1258,"[10, 14, 13, 11, 12, 4, 6, 15]",42,8
1259,"[10, 13, 11, 12, 4, 6, 8, 15]",43,8
1260,"[10, 13, 11, 12, 4, 2, 3, 6, 15]",46,9
1261,"[11, 12, 4, 2, 1]",31,5
1262,"[11, 12, 4, 5, 2, 1]",38,6
1263,"[11, 10, 8, 6, 3, 2, 1]",28,7
1264,"[11, 12, 4, 6, 3, 2, 1]",37,7
1265,"[11, 10, 8, 6, 4, 2, 1]",30,7
1266,"[11, 13, 10, 8, 6, 3, 2, 1]",38,8
1267,"[11, 10, 7, 15, 6, 3, 2, 1]",30,8
1268,"[11, 10, 8, 15, 6, 3, 2, 1]",31,8
1269,"[11, 10, 8, 6, 4, 5, 2, 1]",37,8
1270,"[11, 13, 10, 8, 6, 4, 2, 1]",40,8
1271,"[11, 12, 4, 2]",23,4
1272,"[11, 12, 4, 5, 2]",30,5
1273,"[11, 10, 8, 6, 3, 2]",20,6
1274,"[11, 12, 4, 6, 3, 2]",29,6
1275,"[11, 10, 8, 6, 4, 2]",22,6
1276,"[11, 13, 10, 8, 6, 3, 2]",30,7
1277,"[11, 10, 7, 15, 6, 3, 2]",22,7
1278,"[11, 10, 8, 15, 6, 3, 2]",23,7
1279,"[11, 10, 8, 6, 4, 5, 2]",29,7
1280,"[11, 13, 10, 8, 6, 4, 2]",32,7
1281,"[11, 10, 8, 6, 3]",18,5
1282,"[11, 12, 4, 2, 3]",25,5
1283,"[11, 12, 4, 6, 3]",27,5
1284,"[11, 10, 7, 15, 6, 3]",20,6
1285,"[11, 10, 8, 15, 6, 3]",21,6
1286,"[11, 13, 10, 8, 6, 3]",28,6
1287,"[11, 12, 4, 5, 2, 3]",32,6
1288,"[11, 10, 8, 6, 4, 2, 3]",24,7
1289,"[11, 10, 7, 15, 8, 6, 3]",21,7
1290,"[11, 13, 14, 10, 8, 6, 3]",28,7
1291,"[11, 12, 4]",20,3
1292,"[11, 10, 8, 6, 4]",19,5
1293,"[11, 13, 10, 8, 6, 4]",29,6
1294,"[11, 10, 7, 15, 6, 4]",21,6
1295,"[11, 10, 8, 15, 6, 4]",22,6
1296,"[11, 10, 8, 6, 3, 2, 4]",23,7
1297,"[11, 13, 14, 10, 8, 6, 4]",29,7
1298,"[11, 13, 10, 7, 15, 6, 4]",31,7
1299,"[11, 13, 10, 8, 15, 6, 4]",32,7
1300,"[11, 10, 7, 15, 8, 6, 4]",22,7
1301,"[11, 12, 4, 5]",24,4
1302,"[11, 12, 4, 2, 5]",29,5
1303,"[11, 10, 8, 6, 4, 5]",23,6
1304,"[11, 12, 4, 6, 3, 2, 5]",35,7
1305,"[11, 13, 10, 8, 6, 4, 5]",33,7
1306,"[11, 10, 7, 15, 6, 4, 5]",25,7
1307,"[11, 10, 8, 15, 6, 4, 5]",26,7
1308,"[11, 10, 8, 6, 3, 2, 5]",26,7
1309,"[11, 10, 8, 6, 4, 2, 5]",28,7
1310,"[11, 13, 14, 10, 8, 6, 4, 5]",33,8
1311,"[11, 10, 8, 6]",15,4
1312,"[11, 12, 4, 6]",24,4
1313,"[11, 10, 7, 15, 6]",17,5
1314,"[11, 10, 8, 15, 6]",18,5
1315,"[11, 13, 10, 8, 6]",25,5
1316,"[11, 12, 4, 2, 3, 6]",28,6
1317,"[11, 10, 7, 15, 8, 6]",18,6
1318,"[11, 13, 14, 10, 8, 6]",25,6
1319,"[11, 13, 10, 7, 15, 6]",27,6
1320,"[11, 13, 10, 8, 15, 6]",28,6
1321,"[11, 10, 7]",12,3
1322,"[11, 13, 10, 7]",22,4
1323,"[11, 10, 8, 15, 7]",17,5
1324,"[11, 13, 14, 10, 7]",22,5
1325,"[11, 12, 4, 6, 15, 7]",29,6
1326,"[11, 13, 10, 8, 15, 7]",27,6
1327,"[11, 10, 8, 6, 15, 7]",20,6
1328,"[11, 13, 14, 10, 8, 15, 7]",27,7
1329,"[11, 12, 4, 6, 8, 15, 7]",30,7
1330,"[11, 13, 10, 8, 6, 15, 7]",30,7
1331,"[11, 10, 7, 15, 9]",22,5
1332,"[11, 10, 8, 15, 9]",23,5
1333,"[11, 12, 4, 6, 15, 9]",35,6
1334,"[11, 10, 8, 6, 15, 9]",26,6
1335,"[11, 13, 10, 7, 15, 9]",32,6
1336,"[11, 13, 10, 8, 15, 9]",33,6
1337,"[11, 12, 4, 6, 8, 15, 9]",36,7
1338,"[11, 13, 14, 10, 7, 15, 9]",32,7
1339,"[11, 13, 10, 8, 6, 15, 9]",36,7
1340,"[11, 13, 14, 10, 8, 15, 9]",33,7
1341,"[11, 10]",5,2
1342,"[11, 13, 10]",15,3
1343,"[11, 13, 14, 10]",15,4
1344,"[11, 12, 4, 6, 8, 10]",34,6
1345,"[11, 12, 4, 6, 15, 7, 10]",36,7
1346,"[11, 12, 4, 6, 15, 8, 10]",37,7
1347,"[11, 12, 4, 2, 3, 6, 8, 10]",38,8
1348,"[11, 12, 4, 6, 8, 15, 7, 10]",37,8
1349,"[11, 12, 4, 5, 2, 3, 6, 8, 10]",45,9
1350,"[11, 12, 4, 2, 3, 6, 15, 7, 10]",40,9
1351,"[11, 12]",10,2
1352,"[11, 10, 8, 6, 4, 12]",29,6
1353,"[11, 13, 10, 8, 6, 4, 12]",39,7
1354,"[11, 10, 7, 15, 6, 4, 12]",31,7
1355,"[11, 10, 8, 15, 6, 4, 12]",32,7
1356,"[11, 10, 8, 6, 3, 2, 4, 12]",33,8
1357,"[11, 13, 14, 10, 8, 6, 4, 12]",39,8
1358,"[11, 13, 10, 7, 15, 6, 4, 12]",41,8
1359,"[11, 13, 10, 8, 15, 6, 4, 12]",42,8
1360,"[11, 10, 7, 15, 8, 6, 4, 12]",32,8
1361,"[11, 13]",5,2
1362,"[11, 10, 13]",15,3
1363,"[11, 10, 14, 13]",15,4
1364,"[11, 12, 4, 6, 8, 10, 13]",44,7
1365,"[11, 12, 4, 6, 15, 7, 10, 13]",46,8
1366,"[11, 12, 4, 6, 8, 10, 14, 13]",44,8
1367,"[11, 12, 4, 6, 15, 8, 10, 13]",47,8
1368,"[11, 12, 4, 2, 3, 6, 8, 10, 13]",48,9
1369,"[11, 12, 4, 6, 8, 15, 7, 10, 13]",47,9
1370,"[11, 12, 4, 6, 15, 7, 10, 14, 13]",46,9
1371,"[11, 10, 14]",13,3
1372,"[11, 13, 14]",7,3
1373,"[11, 10, 13, 14]",17,4
1374,"[11, 13, 10, 14]",23,4
1375,"[11, 12, 4, 6, 8, 10, 14]",42,7
1376,"[11, 12, 4, 6, 15, 7, 10, 14]",44,8
1377,"[11, 12, 4, 6, 8, 10, 13, 14]",46,8
1378,"[11, 12, 4, 6, 15, 8, 10, 14]",45,8
1379,"[11, 12, 4, 2, 3, 6, 8, 10, 14]",46,9
1380,"[11, 12, 4, 6, 8, 15, 7, 10, 14]",45,9
1381,"[11, 10, 7, 15]",14,4
1382,"[11, 10, 8, 15]",15,4
1383,"[11, 12, 4, 6, 15]",27,5
1384,"[11, 10, 8, 6, 15]",18,5
1385,"[11, 13, 10, 7, 15]",24,5
1386,"[11, 13, 10, 8, 15]",25,5
1387,"[11, 12, 4, 6, 8, 15]",28,6
1388,"[11, 13, 14, 10, 7, 15]",24,6
1389,"[11, 13, 10, 8, 6, 15]",28,6
1390,"[11, 13, 14, 10, 8, 15]",25,6
1391,"[12, 4, 2, 1]",21,4
1392,"[12, 4, 5, 2, 1]",28,5
1393,"[12, 4, 6, 3, 2, 1]",27,6
1394,"[12, 11, 10, 8, 6, 3, 2, 1]",38,8
1395,"[12, 11, 10, 8, 6, 4, 2, 1]",40,8
1396,"[12, 11, 13, 10, 8, 6, 3, 2, 1]",48,9
1397,"[12, 11, 10, 7, 15, 6, 3, 2, 1]",40,9
1398,"[12, 11, 10, 8, 15, 6, 3, 2, 1]",41,9
1399,"[12, 11, 10, 8, 6, 4, 5, 2, 1]",47,9
1400,"[12, 11, 13, 10, 8, 6, 4, 2, 1]",50,9
1401,"[12, 4, 2]",13,3
1402,"[12, 4, 5, 2]",20,4
1403,"[12, 4, 6, 3, 2]",19,5
1404,"[12, 11, 10, 8, 6, 3, 2]",30,7
1405,"[12, 11, 10, 8, 6, 4, 2]",32,7
1406,"[12, 11, 13, 10, 8, 6, 3, 2]",40,8
1407,"[12, 11, 10, 7, 15, 6, 3, 2]",32,8
1408,"[12, 11, 10, 8, 15, 6, 3, 2]",33,8
1409,"[12, 11, 10, 8, 6, 4, 5, 2]",39,8
1410,"[12, 11, 13, 10, 8, 6, 4, 2]",42,8
1411,"[12, 4, 2, 3]",15,4
1412,"[12, 4, 6, 3]",17,4
1413,"[12, 4, 5, 2, 3]",22,5
1414,"[12, 11, 10, 8, 6, 3]",28,6
1415,"[12, 11, 13, 10, 8, 6, 3]",38,7
1416,"[12, 11, 10, 7, 15, 6, 3]",30,7
1417,"[12, 11, 10, 8, 15, 6, 3]",31,7
1418,"[12, 11, 10, 8, 6, 4, 2, 3]",34,8
1419,"[12, 11, 13, 14, 10, 8, 6, 3]",38,8
1420,"[12, 11, 13, 10, 7, 15, 6, 3]",40,8
1421,"[12, 4]",10,2
1422,"[12, 11, 10, 8, 6, 4]",29,6
1423,"[12, 11, 13, 10, 8, 6, 4]",39,7
1424,"[12, 11, 10, 7, 15, 6, 4]",31,7
1425,"[12, 11, 10, 8, 15, 6, 4]",32,7
1426,"[12, 11, 10, 8, 6, 3, 2, 4]",33,8
1427,"[12, 11, 13, 14, 10, 8, 6, 4]",39,8
1428,"[12, 11, 13, 10, 7, 15, 6, 4]",41,8
1429,"[12, 11, 13, 10, 8, 15, 6, 4]",42,8
1430,"[12, 11, 10, 7, 15, 8, 6, 4]",32,8
1431,"[12, 4, 5]",14,3
1432,"[12, 4, 2, 5]",19,4
1433,"[12, 4, 6, 3, 2, 5]",25,6
1434,"[12, 11, 10, 8, 6, 4, 5]",33,7
1435,"[12, 11, 13, 10, 8, 6, 4, 5]",43,8
1436,"[12, 11, 10, 7, 15, 6, 4, 5]",35,8
1437,"[12, 11, 10, 8, 15, 6, 4, 5]",36,8
1438,"[12, 11, 10, 8, 6, 3, 2, 5]",36,8
1439,"[12, 11, 10, 8, 6, 4, 2, 5]",38,8
1440,"[12, 11, 13, 14, 10, 8, 6, 4, 5]",43,9
1441,"[12, 4, 6]",14,3
1442,"[12, 11, 10, 8, 6]",25,5
1443,"[12, 4, 2, 3, 6]",18,5
1444,"[12, 11, 13, 10, 8, 6]",35,6
1445,"[12, 11, 10, 7, 15, 6]",27,6
1446,"[12, 11, 10, 8, 15, 6]",28,6
1447,"[12, 4, 5, 2, 3, 6]",25,6
1448,"[12, 11, 13, 14, 10, 8, 6]",35,7
1449,"[12, 11, 13, 10, 7, 15, 6]",37,7
1450,"[12, 11, 13, 10, 8, 15, 6]",38,7
1451,"[12, 11, 10, 7]",22,4
1452,"[12, 4, 6, 15, 7]",19,5
1453,"[12, 11, 13, 10, 7]",32,5
1454,"[12, 11, 10, 8, 15, 7]",27,6
1455,"[12, 4, 6, 8, 15, 7]",20,6
1456,"[12, 11, 13, 14, 10, 7]",32,6
1457,"[12, 4, 6, 8, 10, 7]",31,6
1458,"[12, 4, 2, 3, 6, 15, 7]",23,7
1459,"[12, 4, 6, 15, 8, 10, 7]",34,7
1460,"[12, 11, 13, 10, 8, 15, 7]",37,7
1461,"[12, 4, 6, 8]",16,4
1462,"[12, 11, 10, 8]",23,4
1463,"[12, 4, 6, 15, 8]",19,5
1464,"[12, 11, 13, 10, 8]",33,5
1465,"[12, 4, 2, 3, 6, 8]",20,6
1466,"[12, 11, 10, 7, 15, 8]",26,6
1467,"[12, 11, 13, 14, 10, 8]",33,6
1468,"[12, 4, 6, 15, 7, 10, 8]",34,7
1469,"[12, 11, 13, 10, 7, 15, 8]",36,7
1470,"[12, 4, 5, 2, 3, 6, 8]",27,7
1471,"[12, 4, 6, 15, 9]",25,5
1472,"[12, 11, 10, 7, 15, 9]",32,6
1473,"[12, 4, 6, 8, 15, 9]",26,6
1474,"[12, 11, 10, 8, 15, 9]",33,6
1475,"[12, 4, 2, 3, 6, 15, 9]",29,7
1476,"[12, 11, 13, 10, 7, 15, 9]",42,7
1477,"[12, 11, 10, 8, 6, 15, 9]",36,7
1478,"[12, 11, 13, 10, 8, 15, 9]",43,7
1479,"[12, 4, 6, 8, 10, 7, 15, 9]",41,8
1480,"[12, 4, 5, 2, 3, 6, 15, 9]",36,8
1481,"[12, 11, 10]",15,3
1482,"[12, 11, 13, 10]",25,4
1483,"[12, 4, 6, 8, 10]",24,5
1484,"[12, 11, 13, 14, 10]",25,5
1485,"[12, 4, 6, 15, 7, 10]",26,6
1486,"[12, 4, 6, 15, 8, 10]",27,6
1487,"[12, 4, 2, 3, 6, 8, 10]",28,7
1488,"[12, 4, 6, 8, 15, 7, 10]",27,7
1489,"[12, 4, 5, 2, 3, 6, 8, 10]",35,8
1490,"[12, 4, 2, 3, 6, 15, 7, 10]",30,8
1491,"[12, 11]",10,2
1492,"[12, 4, 6, 8, 10, 11]",29,6
1493,"[12, 4, 6, 15, 7, 10, 11]",31,7
1494,"[12, 4, 6, 8, 10, 13, 11]",39,7
1495,"[12, 4, 6, 15, 8, 10, 11]",32,7
1496,"[12, 4, 2, 3, 6, 8, 10, 11]",33,8
1497,"[12, 4, 6, 8, 15, 7, 10, 11]",32,8
1498,"[12, 4, 6, 15, 7, 10, 13, 11]",41,8
1499,"[12, 4, 6, 8, 10, 14, 13, 11]",39,8
1500,"[12, 4, 6, 15, 8, 10, 13, 11]",42,8
1501,"[12, 11, 13]",15,3
1502,"[12, 11, 10, 13]",25,4
1503,"[12, 11, 10, 14, 13]",25,5
1504,"[12, 4, 6, 8, 10, 13]",34,6
1505,"[12, 4, 6, 15, 7, 10, 13]",36,7
1506,"[12, 4, 6, 8, 10, 11, 13]",34,7
1507,"[12, 4, 6, 15, 8, 10, 13]",37,7
1508,"[12, 4, 6, 8, 10, 14, 13]",34,7
1509,"[12, 4, 2, 3, 6, 8, 10, 13]",38,8
1510,"[12, 4, 6, 8, 15, 7, 10, 13]",37,8
1511,"[12, 11, 10, 14]",23,4
1512,"[12, 11, 13, 14]",17,4
