route_id,edge_id,DELTA
222,19,0
222,20,0
222,21,0
223,1,0
223,2,1
223,3,1
223,4,0
223,5,0
223,6,0
223,7,1
223,8,0
223,9,1
223,10,0
223,11,0
223,12,0
223,13,0
223,14,1
223,15,0
223,16,1
223,17,0
223,18,0
223,19,0
223,20,0
223,21,0
224,1,0
224,2,1
224,3,1
224,4,0
224,5,0
224,6,0
224,7,0
224,8,1
224,9,0
224,10,0
224,11,0
224,12,0
224,13,0
224,14,0
224,15,0
224,16,0
224,17,0
224,18,0
224,19,1
224,20,0
224,21,0
225,1,0
225,2,0
225,3,0
225,4,0
225,5,1
225,6,0
225,7,1
225,8,1
225,9,0
225,10,0
225,11,0
225,12,0
225,13,0
225,14,0
225,15,0
225,16,0
225,17,0
225,18,0
225,19,1
225,20,0
225,21,0
226,1,0
226,2,0
226,3,0
226,4,0
226,5,1
226,6,0
226,7,0
226,8,0
226,9,1
226,10,0
226,11,0
226,12,0
226,13,0
226,14,1
226,15,0
226,16,0
226,17,1
226,18,0
226,19,0
226,20,1
226,21,0
227,1,0
227,2,0
227,3,0
227,4,0
227,5,1
227,6,0
227,7,0
227,8,0
227,9,1
227,10,0
227,11,0
227,12,0
227,13,0
227,14,1
227,15,0
227,16,0
227,17,0
227,18,1
227,19,0
227,20,1
227,21,1
228,1,0
228,2,0
228,3,0
228,4,0
228,5,1
228,6,0
228,7,0
228,8,0
228,9,0
228,10,1
228,11,1
228,12,1
228,13,0
228,14,0
228,15,0
228,16,0
228,17,1
228,18,0
228,19,0
228,20,1
228,21,0
229,1,0
229,2,0
229,3,0
229,4,0
229,5,1
229,6,0
229,7,0
229,8,0
229,9,0
229,10,1
229,11,0
229,12,0
229,13,1
229,14,1
229,15,0
229,16,0
229,17,1
229,18,0
229,19,0
229,20,1
229,21,0
230,1,0
230,2,1
230,3,0
230,4,1
230,5,0
230,6,1
230,7,0
230,8,1
230,9,0
230,10,0
230,11,0
230,12,0
230,13,0
230,14,0
230,15,0
230,16,0
230,17,0
230,18,0
230,19,1
230,20,0
230,21,0
231,1,0
231,2,1
231,3,1
231,4,0
231,5,0
231,6,0
231,7,0
231,8,1
231,9,0
231,10,0
231,11,0
231,12,0
231,13,0
231,14,0
231,15,0
231,16,0
231,17,0
231,18,0
231,19,0
231,20,0
231,21,0
232,1,0
232,2,0
232,3,0
232,4,0
232,5,1
232,6,0
232,7,1
232,8,1
232,9,0
232,10,0
232,11,0
232,12,0
232,13,0
232,14,0
232,15,0
232,16,0
232,17,0
232,18,0
232,19,0
232,20,0
232,21,0
233,1,0
233,2,1
233,3,0
233,4,1
233,5,0
233,6,1
233,7,0
233,8,1
233,9,0
233,10,0
233,11,0
233,12,0
233,13,0
233,14,0
233,15,0
233,16,0
233,17,0
233,18,0
233,19,0
233,20,0
233,21,0
234,1,0
234,2,0
234,3,0
234,4,0
234,5,1
234,6,0
234,7,0
234,8,0
234,9,1
234,10,0
234,11,0
234,12,0
234,13,0
234,14,1
234,15,0
234,16,1
234,17,0
234,18,0
234,19,1
234,20,0
234,21,0
235,1,0
235,2,0
235,3,0
235,4,0
235,5,1
235,6,0
235,7,0
235,8,0
235,9,0
235,10,1
235,11,1
235,12,1
235,13,0
235,14,0
235,15,0
235,16,1
235,17,0
235,18,0
235,19,1
235,20,0
235,21,0
236,1,0
236,2,0
236,3,0
236,4,0
236,5,1
236,6,0
236,7,0
236,8,0
236,9,0
236,10,1
236,11,0
236,12,0
236,13,1
236,14,1
236,15,0
236,16,1
236,17,0
236,18,0
236,19,1
236,20,0
236,21,0
237,1,0
237,2,0
237,3,0
237,4,0
237,5,1
237,6,0
237,7,0
237,8,0
237,9,1
237,10,0
237,11,0
237,12,0
237,13,0
237,14,1
237,15,0
237,16,0
237,17,1
237,18,0
237,19,1
237,20,1
237,21,0
238,1,0
238,2,0
238,3,0
238,4,0
238,5,1
238,6,0
238,7,0
238,8,0
238,9,1
238,10,0
238,11,0
238,12,0
238,13,0
238,14,1
238,15,0
238,16,0
238,17,1
238,18,0
238,19,0
238,20,0
238,21,0
239,1,0
239,2,0
239,3,0
239,4,0
239,5,1
239,6,0
239,7,0
239,8,0
239,9,1
239,10,0
239,11,0
239,12,0
239,13,0
239,14,1
239,15,0
239,16,1
239,17,0
239,18,0
239,19,0
239,20,1
239,21,0
240,1,0
240,2,0
240,3,0
240,4,0
240,5,1
240,6,0
240,7,0
240,8,0
240,9,1
240,10,0
240,11,0
240,12,0
240,13,0
240,14,1
240,15,0
240,16,0
240,17,0
240,18,1
240,19,0
240,20,0
240,21,1
241,1,0
241,2,0
241,3,0
241,4,0
241,5,1
241,6,0
241,7,0
241,8,0
241,9,0
241,10,1
241,11,1
241,12,1
241,13,0
241,14,0
241,15,0
241,16,0
241,17,1
241,18,0
241,19,0
241,20,0
241,21,0
242,1,0
242,2,0
242,3,0
242,4,0
242,5,1
242,6,0
242,7,0
242,8,0
242,9,0
242,10,1
242,11,1
242,12,1
242,13,0
242,14,0
242,15,0
242,16,1
242,17,0
242,18,0
242,19,0
242,20,1
242,21,0
243,1,0
243,2,0
243,3,0
243,4,0
243,5,1
243,6,0
243,7,0
243,8,0
243,9,0
243,10,1
243,11,1
243,12,1
243,13,0
243,14,0
243,15,0
243,16,0
243,17,0
243,18,1
243,19,0
243,20,0
243,21,1
244,1,0
244,2,0
244,3,0
244,4,0
244,5,1
244,6,0
244,7,0
244,8,0
244,9,1
244,10,0
244,11,1
244,12,1
244,13,1
244,14,0
244,15,0
244,16,0
244,17,1
244,18,0
244,19,0
244,20,0
244,21,0
245,1,0
245,2,0
245,3,0
245,4,0
245,5,1
245,6,0
245,7,0
245,8,0
245,9,0
245,10,1
245,11,0
245,12,0
245,13,1
245,14,1
245,15,0
245,16,0
245,17,1
245,18,0
245,19,0
245,20,0
245,21,0
246,1,0
246,2,0
246,3,0
246,4,0
246,5,1
246,6,0
246,7,0
246,8,0
246,9,0
246,10,1
246,11,0
246,12,0
246,13,1
246,14,1
246,15,0
246,16,1
246,17,0
246,18,0
246,19,0
246,20,1
246,21,0
247,1,0
247,2,0
247,3,0
247,4,0
247,5,1
247,6,0
247,7,0
247,8,0
247,9,0
247,10,1
247,11,0
247,12,0
247,13,1
247,14,1
247,15,0
247,16,0
247,17,0
247,18,1
247,19,0
247,20,0
247,21,1
248,1,0
248,2,1
248,3,1
248,4,0
248,5,0
248,6,0
248,7,1
248,8,0
248,9,1
248,10,0
248,11,0
248,12,0
248,13,0
248,14,1
248,15,0
248,16,0
248,17,1
248,18,0
248,19,0
248,20,0
248,21,0
249,1,0
249,2,1
249,3,1
249,4,0
249,5,0
249,6,0
249,7,0
249,8,1
249,9,0
249,10,0
249,11,0
249,12,0
249,13,0
249,14,0
249,15,0
249,16,0
249,17,0
249,18,0
249,19,1
249,20,1
249,21,0
250,1,0
250,2,0
250,3,0
250,4,0
250,5,1
250,6,0
250,7,1
250,8,1
250,9,0
250,10,0
250,11,0
250,12,0
250,13,0
250,14,0
250,15,0
250,16,0
250,17,0
250,18,0
250,19,1
250,20,1
250,21,0
251,1,0
251,2,1
251,3,0
251,4,1
251,5,0
251,6,1
251,7,0
251,8,1
251,9,0
251,10,0
251,11,0
251,12,0
251,13,0
251,14,0
251,15,0
251,16,0
251,17,0
251,18,0
251,19,1
251,20,1
251,21,0
252,1,0
252,2,1
252,3,1
252,4,0
252,5,0
252,6,0
252,7,0
252,8,1
252,9,0
252,10,0
252,11,0
252,12,0
252,13,0
252,14,0
252,15,0
252,16,1
252,17,1
252,18,0
252,19,1
252,20,0
252,21,0
253,1,0
253,2,0
253,3,0
253,4,0
253,5,1
253,6,0
253,7,1
253,8,1
253,9,0
253,10,0
253,11,0
253,12,0
253,13,0
253,14,0
253,15,0
253,16,1
253,17,1
253,18,0
253,19,1
253,20,0
253,21,0
254,1,0
254,2,0
254,3,0
254,4,0
254,5,1
254,6,0
254,7,0
254,8,0
254,9,1
254,10,0
254,11,0
254,12,0
254,13,0
254,14,1
254,15,0
254,16,0
254,17,0
254,18,1
254,19,0
254,20,0
254,21,0
255,1,0
255,2,0
255,3,0
255,4,0
255,5,1
255,6,0
255,7,0
255,8,0
255,9,0
255,10,1
255,11,1
255,12,1
255,13,0
255,14,0
255,15,0
255,16,0
255,17,0
255,18,1
255,19,0
255,20,0
255,21,0
256,1,0
256,2,0
256,3,0
256,4,0
256,5,1
256,6,0
256,7,0
256,8,0
256,9,1
256,10,0
256,11,1
256,12,1
256,13,1
256,14,0
256,15,0
256,16,0
256,17,0
256,18,1
256,19,0
256,20,0
256,21,0
257,1,0
257,2,0
257,3,0
257,4,0
257,5,1
257,6,0
257,7,0
257,8,0
257,9,0
257,10,1
257,11,0
257,12,0
257,13,1
257,14,1
257,15,0
257,16,0
257,17,0
257,18,1
257,19,0
257,20,0
257,21,0
258,1,0
258,2,0
258,3,0
258,4,0
258,5,1
258,6,0
258,7,0
258,8,0
258,9,1
258,10,0
258,11,0
258,12,0
258,13,0
258,14,1
258,15,0
258,16,0
258,17,1
258,18,0
258,19,0
258,20,0
258,21,1
259,1,0
259,2,0
259,3,0
259,4,0
259,5,1
259,6,0
259,7,0
259,8,0
259,9,1
259,10,0
259,11,0
259,12,0
259,13,0
259,14,1
259,15,0
259,16,1
259,17,0
259,18,0
259,19,0
259,20,1
259,21,1
260,1,0
260,2,1
260,3,1
260,4,0
260,5,0
260,6,0
260,7,1
260,8,0
260,9,1
260,10,0
260,11,0
260,12,0
260,13,0
260,14,1
260,15,0
260,16,0
260,17,0
260,18,1
260,19,0
260,20,0
260,21,0
261,1,0
261,2,0
261,3,0
261,4,0
261,5,1
261,6,0
261,7,0
261,8,0
261,9,0
261,10,1
261,11,1
261,12,1
261,13,0
261,14,0
261,15,0
261,16,0
261,17,1
261,18,0
261,19,0
261,20,0
261,21,1
262,1,0
262,2,0
262,3,0
262,4,0
262,5,1
262,6,0
262,7,0
262,8,0
262,9,0
262,10,1
262,11,0
262,12,0
262,13,1
262,14,1
262,15,0
262,16,0
262,17,1
262,18,0
262,19,0
262,20,0
262,21,1
263,1,0
263,2,1
263,3,1
263,4,0
263,5,0
263,6,0
263,7,0
263,8,1
263,9,0
263,10,0
263,11,0
263,12,0
263,13,0
263,14,0
263,15,0
263,16,0
263,17,0
263,18,0
263,19,1
263,20,1
263,21,1
264,1,0
264,2,0
264,3,0
264,4,0
264,5,1
264,6,0
264,7,1
264,8,1
264,9,0
264,10,0
264,11,0
264,12,0
264,13,0
264,14,0
264,15,0
264,16,0
264,17,0
264,18,0
264,19,1
264,20,1
264,21,1
265,1,0
265,2,1
265,3,1
265,4,0
265,5,0
265,6,0
265,7,0
265,8,1
265,9,0
265,10,0
265,11,0
265,12,0
265,13,0
265,14,0
265,15,0
265,16,1
265,17,0
265,18,1
265,19,1
265,20,0
265,21,0
266,1,0
266,2,0
266,3,0
266,4,0
266,5,1
266,6,0
266,7,1
266,8,1
266,9,0
266,10,0
266,11,0
266,12,0
266,13,0
266,14,0
266,15,0
266,16,1
266,17,0
266,18,1
266,19,1
266,20,0
266,21,0
267,1,0
267,2,0
267,3,0
267,4,0
267,5,1
267,6,0
267,7,0
267,8,0
267,9,1
267,10,0
267,11,0
267,12,0
267,13,1
267,14,0
267,15,0
267,16,0
267,17,0
267,18,0
267,19,0
267,20,0
267,21,0
268,1,0
268,2,1
268,3,1
268,4,0
268,5,0
268,6,0
268,7,1
268,8,0
268,9,0
268,10,1
268,11,0
268,12,0
268,13,0
268,14,0
268,15,0
268,16,0
268,17,0
268,18,0
268,19,0
268,20,0
268,21,0
269,1,0
269,2,1
269,3,1
269,4,0
269,5,0
269,6,0
269,7,1
269,8,0
269,9,1
269,10,0
269,11,0
269,12,0
269,13,1
269,14,0
269,15,0
269,16,0
269,17,0
269,18,0
269,19,0
269,20,0
269,21,0
270,1,0
270,2,1
270,3,0
270,4,1
270,5,0
270,6,1
270,7,1
270,8,0
270,9,0
270,10,1
270,11,0
270,12,0
270,13,0
270,14,0
270,15,0
270,16,0
270,17,0
270,18,0
270,19,0
270,20,0
270,21,0
271,1,0
271,2,1
271,3,0
271,4,1
271,5,0
271,6,1
271,7,1
271,8,0
271,9,1
271,10,0
271,11,0
271,12,0
271,13,1
271,14,0
271,15,0
271,16,0
271,17,0
271,18,0
271,19,0
271,20,0
271,21,0
272,1,0
272,2,0
272,3,0
272,4,0
272,5,1
272,6,0
272,7,0
272,8,0
272,9,1
272,10,0
272,11,1
272,12,1
272,13,0
272,14,1
272,15,0
272,16,0
272,17,0
272,18,0
272,19,0
272,20,0
272,21,0
273,1,0
273,2,1
273,3,0
273,4,1
273,5,1
273,6,0
273,7,1
273,8,0
273,9,0
273,10,0
273,11,0
273,12,0
273,13,0
273,14,0
273,15,0
273,16,0
273,17,0
273,18,0
273,19,0
273,20,0
273,21,0
274,1,0
274,2,1
274,3,1
274,4,0
274,5,1
274,6,0
274,7,0
274,8,0
274,9,0
274,10,0
274,11,0
274,12,0
274,13,0
274,14,0
274,15,0
274,16,0
274,17,0
274,18,0
274,19,0
274,20,0
274,21,0
275,1,0
275,2,1
275,3,0
275,4,1
275,5,1
275,6,1
275,7,0
275,8,0
275,9,0
275,10,0
275,11,0
275,12,0
275,13,0
275,14,0
275,15,0
275,16,0
275,17,0
275,18,0
275,19,0
275,20,0
275,21,0
276,1,0
276,2,0
276,3,0
276,4,0
276,5,0
276,6,0
276,7,0
276,8,1
276,9,1
276,10,0
276,11,0
276,12,0
276,13,0
276,14,1
276,15,0
276,16,1
276,17,0
276,18,0
276,19,1
276,20,0
276,21,0
277,1,0
277,2,0
277,3,0
277,4,0
277,5,0
277,6,0
277,7,0
277,8,1
277,9,0
277,10,1
277,11,1
277,12,1
277,13,0
277,14,0
277,15,0
277,16,1
277,17,0
277,18,0
277,19,1
277,20,0
277,21,0
278,1,0
278,2,0
278,3,0
278,4,0
278,5,0
278,6,0
278,7,0
278,8,1
278,9,0
278,10,1
278,11,0
278,12,0
278,13,1
278,14,1
278,15,0
278,16,1
278,17,0
278,18,0
278,19,1
278,20,0
278,21,0
279,1,0
279,2,0
279,3,0
279,4,0
279,5,0
279,6,0
279,7,0
279,8,1
279,9,1
279,10,0
279,11,0
279,12,0
279,13,0
279,14,1
279,15,0
279,16,0
279,17,1
279,18,0
279,19,1
279,20,1
279,21,0
280,1,0
280,2,0
280,3,0
280,4,0
280,5,0
280,6,0
280,7,1
280,8,0
280,9,0
280,10,1
280,11,0
280,12,1
280,13,0
280,14,0
280,15,0
280,16,0
280,17,0
280,18,0
280,19,0
280,20,0
280,21,0
281,1,0
281,2,0
281,3,0
281,4,0
281,5,0
281,6,0
281,7,1
281,8,0
281,9,1
281,10,0
281,11,0
281,12,1
281,13,1
281,14,0
281,15,0
281,16,0
281,17,0
281,18,0
281,19,0
281,20,0
281,21,0
282,1,0
282,2,1
282,3,1
282,4,0
282,5,1
282,6,0
282,7,0
282,8,0
282,9,0
282,10,1
282,11,0
282,12,1
282,13,0
282,14,0
282,15,0
282,16,0
282,17,0
282,18,0
282,19,0
282,20,0
282,21,0
283,1,0
283,2,1
283,3,1
283,4,0
283,5,1
283,6,0
283,7,0
283,8,0
283,9,1
283,10,0
283,11,0
283,12,1
283,13,1
283,14,0
283,15,0
283,16,0
283,17,0
283,18,0
283,19,0
283,20,0
283,21,0
284,1,0
284,2,1
284,3,0
284,4,1
284,5,1
284,6,1
284,7,0
284,8,0
284,9,0
284,10,1
284,11,0
284,12,1
284,13,0
284,14,0
284,15,0
284,16,0
284,17,0
284,18,0
284,19,0
284,20,0
284,21,0
285,1,0
285,2,0
285,3,0
285,4,0
285,5,0
285,6,0
285,7,1
285,8,0
285,9,1
285,10,0
285,11,1
285,12,0
285,13,0
285,14,1
285,15,0
285,16,0
285,17,0
285,18,0
285,19,0
285,20,0
285,21,0
286,1,0
286,2,0
286,3,0
286,4,0
286,5,0
286,6,0
286,7,1
286,8,0
286,9,0
286,10,1
286,11,1
286,12,0
286,13,1
286,14,1
286,15,0
286,16,0
286,17,0
286,18,0
286,19,0
286,20,0
286,21,0
287,1,0
287,2,1
287,3,1
287,4,0
287,5,1
287,6,0
287,7,0
287,8,0
287,9,1
287,10,0
287,11,1
287,12,0
287,13,0
287,14,1
287,15,0
287,16,0
287,17,0
287,18,0
287,19,0
287,20,0
287,21,0
288,1,0
288,2,0
288,3,0
288,4,0
288,5,0
288,6,0
288,7,0
288,8,1
288,9,0
288,10,0
288,11,1
288,12,0
288,13,0
288,14,0
288,15,0
288,16,1
288,17,0
288,18,0
288,19,1
288,20,0
288,21,0
289,1,0
289,2,0
289,3,0
289,4,0
289,5,0
289,6,0
289,7,0
289,8,1
289,9,0
289,10,0
289,11,0
289,12,1
289,13,1
289,14,1
289,15,0
289,16,1
289,17,0
289,18,0
289,19,1
289,20,0
289,21,0
290,1,0
290,2,0
290,3,0
290,4,0
290,5,0
290,6,0
290,7,0
290,8,1
290,9,0
290,10,0
290,11,1
290,12,0
290,13,0
290,14,0
290,15,0
290,16,0
290,17,1
290,18,0
290,19,1
290,20,1
290,21,0
291,1,0
291,2,0
291,3,0
291,4,0
291,5,0
291,6,0
291,7,0
291,8,1
291,9,0
291,10,0
291,11,1
291,12,0
291,13,0
291,14,0
291,15,0
291,16,0
291,17,0
291,18,1
291,19,1
291,20,1
291,21,1
292,1,0
292,2,0
292,3,0
292,4,0
292,5,0
292,6,0
292,7,1
292,8,0
292,9,0
292,10,1
292,11,0
292,12,0
292,13,1
292,14,0
292,15,0
292,16,0
292,17,0
292,18,0
292,19,0
292,20,0
292,21,0
293,1,0
293,2,1
293,3,1
293,4,0
293,5,1
293,6,0
293,7,0
293,8,0
293,9,1
293,10,0
293,11,0
293,12,0
293,13,0
293,14,0
293,15,0
293,16,0
293,17,0
293,18,0
293,19,0
293,20,0
293,21,0
294,1,0
294,2,1
294,3,1
294,4,0
294,5,1
294,6,0
294,7,0
294,8,0
294,9,0
294,10,1
294,11,0
294,12,0
294,13,1
294,14,0
294,15,0
294,16,0
294,17,0
294,18,0
294,19,0
294,20,0
294,21,0
295,1,0
295,2,1
295,3,0
295,4,1
295,5,1
295,6,1
295,7,0
295,8,0
295,9,1
295,10,0
295,11,0
295,12,0
295,13,0
295,14,0
295,15,0
295,16,0
295,17,0
295,18,0
295,19,0
295,20,0
295,21,0
296,1,0
296,2,1
296,3,0
296,4,1
296,5,1
296,6,1
296,7,0
296,8,0
296,9,0
296,10,1
296,11,0
296,12,0
296,13,1
296,14,0
296,15,0
296,16,0
296,17,0
296,18,0
296,19,0
296,20,0
296,21,0
297,1,0
297,2,0
297,3,0
297,4,0
297,5,0
297,6,0
297,7,1
297,8,0
297,9,0
297,10,1
297,11,1
297,12,1
297,13,0
297,14,1
297,15,0
297,16,0
297,17,0
297,18,0
297,19,0
297,20,0
297,21,0
298,1,0
298,2,0
298,3,0
298,4,0
298,5,0
298,6,0
298,7,0
298,8,1
298,9,0
298,10,0
298,11,0
298,12,0
298,13,0
298,14,1
298,15,0
298,16,1
298,17,0
298,18,0
298,19,1
298,20,0
298,21,0
299,1,0
299,2,0
299,3,0
299,4,0
299,5,0
299,6,0
299,7,0
299,8,1
299,9,0
299,10,0
299,11,1
299,12,1
299,13,1
299,14,0
299,15,0
299,16,1
299,17,0
299,18,0
299,19,1
299,20,0
299,21,0
300,1,0
300,2,0
300,3,0
300,4,0
300,5,0
300,6,0
300,7,0
300,8,1
300,9,0
300,10,0
300,11,0
300,12,0
300,13,0
300,14,1
300,15,0
300,16,0
300,17,1
300,18,0
300,19,1
300,20,1
300,21,0
301,1,0
301,2,0
301,3,0
301,4,0
301,5,0
301,6,0
301,7,0
301,8,1
301,9,0
301,10,0
301,11,0
301,12,0
301,13,0
301,14,1
301,15,0
301,16,0
301,17,0
301,18,1
301,19,1
301,20,1
301,21,1
302,1,0
302,2,0
302,3,0
302,4,0
302,5,0
302,6,0
302,7,1
302,8,0
302,9,0
302,10,1
302,11,0
302,12,0
302,13,0
302,14,0
302,15,1
302,16,0
302,17,0
302,18,0
302,19,0
302,20,0
302,21,0
303,1,0
303,2,0
303,3,0
303,4,0
303,5,0
303,6,0
303,7,1
303,8,0
303,9,1
303,10,0
303,11,0
303,12,0
303,13,1
303,14,0
303,15,1
303,16,0
303,17,0
303,18,0
303,19,0
303,20,0
303,21,0
304,1,0
304,2,1
304,3,1
304,4,0
304,5,1
304,6,0
304,7,0
304,8,0
304,9,0
304,10,1
304,11,0
304,12,0
304,13,0
304,14,0
304,15,1
304,16,0
304,17,0
304,18,0
304,19,0
304,20,0
304,21,0
305,1,0
305,2,1
305,3,1
305,4,0
305,5,1
305,6,0
305,7,0
305,8,0
305,9,1
305,10,0
305,11,0
305,12,0
305,13,1
305,14,0
305,15,1
305,16,0
305,17,0
305,18,0
305,19,0
305,20,0
305,21,0
306,1,0
306,2,1
306,3,0
306,4,1
306,5,1
306,6,1
306,7,0
306,8,0
306,9,0
306,10,1
306,11,0
306,12,0
306,13,0
306,14,0
306,15,1
306,16,0
306,17,0
306,18,0
306,19,0
306,20,0
306,21,0
307,1,0
307,2,0
307,3,0
307,4,0
307,5,0
307,6,0
307,7,1
307,8,0
307,9,1
307,10,0
307,11,1
307,12,1
307,13,0
307,14,1
307,15,1
307,16,0
307,17,0
307,18,0
307,19,0
307,20,0
307,21,0
308,1,0
308,2,0
308,3,0
308,4,0
308,5,0
308,6,0
308,7,0
308,8,1
308,9,0
308,10,0
308,11,1
308,12,1
308,13,0
308,14,0
308,15,1
308,16,1
308,17,0
308,18,0
308,19,1
308,20,0
308,21,0
309,1,0
309,2,0
309,3,0
309,4,0
309,5,0
309,6,0
309,7,0
309,8,1
309,9,0
309,10,0
309,11,0
309,12,0
309,13,1
309,14,1
309,15,1
309,16,1
309,17,0
309,18,0
309,19,1
309,20,0
309,21,0
310,1,0
310,2,0
310,3,0
310,4,0
310,5,0
310,6,0
310,7,1
310,8,0
310,9,1
310,10,0
310,11,0
310,12,0
310,13,0
310,14,1
310,15,0
310,16,0
310,17,0
310,18,0
310,19,0
310,20,0
310,21,0
311,1,0
311,2,0
311,3,0
311,4,0
311,5,0
311,6,0
311,7,1
311,8,0
311,9,0
311,10,1
311,11,1
311,12,1
311,13,0
311,14,0
311,15,0
311,16,0
311,17,0
311,18,0
311,19,0
311,20,0
311,21,0
312,1,0
312,2,0
312,3,0
312,4,0
312,5,0
312,6,0
312,7,1
312,8,0
312,9,1
312,10,0
312,11,1
312,12,1
312,13,1
312,14,0
312,15,0
312,16,0
312,17,0
312,18,0
312,19,0
312,20,0
312,21,0
313,1,0
313,2,0
313,3,0
313,4,0
313,5,0
313,6,0
313,7,1
313,8,0
313,9,0
313,10,1
313,11,0
313,12,0
313,13,1
313,14,1
313,15,0
313,16,0
313,17,0
313,18,0
313,19,0
313,20,0
313,21,0
314,1,0
314,2,1
314,3,1
314,4,0
314,5,1
314,6,0
314,7,0
314,8,0
314,9,1
314,10,0
314,11,0
314,12,0
314,13,0
314,14,1
314,15,0
314,16,0
314,17,0
314,18,0
314,19,0
314,20,0
314,21,0
315,1,0
315,2,1
315,3,1
315,4,0
315,5,1
315,6,0
315,7,0
315,8,0
315,9,0
315,10,1
315,11,1
315,12,1
315,13,0
315,14,0
315,15,0
315,16,0
315,17,0
315,18,0
315,19,0
315,20,0
315,21,0
316,1,0
316,2,1
316,3,1
316,4,0
316,5,1
316,6,0
316,7,0
316,8,0
316,9,0
316,10,1
316,11,0
316,12,0
316,13,1
316,14,1
316,15,0
316,16,0
316,17,0
316,18,0
316,19,0
316,20,0
316,21,0
317,1,0
317,2,0
317,3,0
317,4,0
317,5,0
317,6,0
317,7,0
317,8,1
317,9,0
317,10,0
317,11,0
317,12,0
317,13,0
317,14,0
317,15,0
317,16,1
317,17,0
317,18,0
317,19,1
317,20,0
317,21,0
318,1,0
318,2,1
318,3,0
318,4,1
318,5,1
318,6,1
318,7,0
318,8,0
318,9,1
318,10,0
318,11,0
318,12,0
318,13,0
318,14,1
318,15,0
318,16,0
318,17,0
318,18,0
318,19,0
318,20,0
318,21,0
319,1,0
319,2,0
319,3,0
319,4,0
319,5,0
319,6,0
319,7,0
319,8,1
319,9,0
319,10,0
319,11,0
319,12,0
319,13,0
319,14,0
319,15,0
319,16,0
319,17,1
319,18,0
319,19,1
319,20,1
319,21,0
320,1,0
320,2,0
320,3,0
320,4,0
320,5,0
320,6,0
320,7,0
320,8,1
320,9,0
320,10,0
320,11,0
320,12,0
320,13,0
320,14,0
320,15,0
320,16,0
320,17,0
320,18,1
320,19,1
320,20,1
320,21,1
321,1,0
321,2,0
321,3,0
321,4,0
321,5,0
321,6,0
321,7,1
321,8,0
321,9,1
321,10,0
321,11,0
321,12,0
321,13,0
321,14,1
321,15,0
321,16,1
321,17,0
321,18,0
321,19,0
321,20,0
321,21,0
322,1,0
322,2,0
322,3,0
322,4,0
322,5,0
322,6,0
322,7,1
322,8,0
322,9,0
322,10,1
322,11,1
322,12,1
322,13,0
322,14,0
322,15,0
322,16,1
322,17,0
322,18,0
322,19,0
322,20,0
322,21,0
323,1,0
323,2,0
323,3,0
323,4,0
323,5,0
323,6,0
323,7,1
323,8,0
323,9,1
323,10,0
323,11,1
323,12,1
323,13,1
323,14,0
323,15,0
323,16,1
323,17,0
323,18,0
323,19,0
323,20,0
323,21,0
324,1,0
324,2,0
324,3,0
324,4,0
324,5,0
324,6,0
324,7,1
324,8,0
324,9,0
324,10,1
324,11,0
324,12,0
324,13,1
324,14,1
324,15,0
324,16,1
324,17,0
324,18,0
324,19,0
324,20,0
324,21,0
325,1,0
325,2,1
325,3,1
325,4,0
325,5,1
325,6,0
325,7,0
325,8,0
325,9,1
325,10,0
325,11,0
325,12,0
325,13,0
325,14,1
325,15,0
325,16,1
325,17,0
325,18,0
325,19,0
325,20,0
325,21,0
326,1,0
326,2,0
326,3,0
326,4,0
326,5,0
326,6,0
326,7,1
326,8,0
326,9,1
326,10,0
326,11,0
326,12,0
326,13,0
326,14,1
326,15,0
326,16,0
326,17,1
326,18,0
326,19,0
326,20,1
326,21,0
327,1,0
327,2,0
327,3,0
327,4,0
327,5,0
327,6,0
327,7,1
327,8,0
327,9,1
327,10,0
327,11,0
327,12,0
327,13,0
327,14,1
327,15,0
327,16,0
327,17,0
327,18,1
327,19,0
327,20,1
327,21,1
328,1,0
328,2,0
328,3,0
328,4,0
328,5,0
328,6,0
328,7,1
328,8,0
328,9,0
328,10,1
328,11,1
328,12,1
328,13,0
328,14,0
328,15,0
328,16,0
328,17,1
328,18,0
328,19,0
328,20,1
328,21,0
329,1,0
329,2,0
329,3,0
329,4,0
329,5,0
329,6,0
329,7,1
329,8,0
329,9,0
329,10,1
329,11,0
329,12,0
329,13,1
329,14,1
329,15,0
329,16,0
329,17,1
329,18,0
329,19,0
329,20,1
329,21,0
330,1,0
330,2,0
330,3,0
330,4,0
330,5,0
330,6,0
330,7,1
330,8,0
330,9,1
330,10,0
330,11,0
330,12,0
330,13,0
330,14,1
330,15,0
330,16,1
330,17,0
330,18,0
330,19,1
330,20,0
330,21,0
331,1,0
331,2,0
331,3,0
331,4,0
331,5,0
331,6,0
331,7,1
331,8,0
331,9,0
331,10,1
331,11,1
331,12,1
331,13,0
331,14,0
331,15,0
331,16,1
331,17,0
331,18,0
331,19,1
331,20,0
331,21,0
332,1,0
332,2,0
332,3,0
332,4,0
332,5,0
332,6,0
332,7,1
332,8,0
332,9,0
332,10,1
332,11,0
332,12,0
332,13,1
332,14,1
332,15,0
332,16,1
332,17,0
332,18,0
332,19,1
332,20,0
332,21,0
333,1,0
333,2,0
333,3,0
333,4,0
333,5,0
333,6,0
333,7,1
333,8,0
333,9,1
333,10,0
333,11,0
333,12,0
333,13,0
333,14,1
333,15,0
333,16,0
333,17,1
333,18,0
